1186,United Food,2021-03-24,500,216.85,452.87,196.41,-56.6
1187,Siddhika Coat,2021-03-24,57,204,4.7,16.81,257.7
1188,Niks Tech,2021-03-19,201,432.2,2.01,4.33,115.4
1189,Nazara Tech,2021-03-17,1101,282,582.91,1194.41,104.9
1190,Suryo Small Fin,2021-03-17,305,144,582.34,274.94,-52.8
1191,Kalyan Jeweller,2021-03-16,87,500.6,1175,6760.98,475.4
1192,Craftsman Auto,2021-03-15,1490,8025,823.7,4436.35,438.6
1193,Laxmi Organic,2021-03-15,130,162.6,6000,7504.62,25.1
1194,Anupam Rasayan,2021-03-12,555,1350.2,761.21,1851.87,143.3
1195,Knowledge Marin,2021-03-09,37,1740.9,10.12,952.62,9313.2
1196,Easy Trip Plan,2021-03-08,187,7.3,51,63.71,24.9
1197,MTAR Techno,2021-03-03,575,2537.65,596.41,2632.16,341.3
1198,Adjia Techno,2021-03-02,74,53.84,2,1.46,-27
1199,Pavna Ind,2021-02-24,165,22.43,29.7,40.37,35.9
1200,Heranba Ind,2021-02-23,627,233,625.24,232.35,-62.8
1201,Party Cruise,2021-02-22,51,90.5,77.52,137.56,77.5
1202,Railtel Corp,2021-02-16,94,370.35,819.24,3227.73,294
1203,Nureca,2021-02-15,400,296.25,100.05,74.1,-25.9
1204,MRP Agro,2021-02-08,40,94.9,3.24,23.06,611.7
1205,Stove Kraft,2021-01-25,385,574.65,412.62,615.88,49.3
1206,Home First Fin,2021-01-21,518,1071.5,1153.72,2386.5,106.9
1207,Indigo Paints,2021-01-20,1490,1186.6,1170.16,931.89,-20.4
1208,IRFC,2021-01-18,26,127.2,4633.38,22667.92,389.2
1209,Antony Waste,2020-12-21,315,500.45,299.99,476.6,58.9
1210,Mrs Bectors,2020-12-15,288,240.55,540.57,2257.53,317.6
1211,RestaurantBrand,2020-12-02,60,67.11,810,905.99,11.9
1212,Net Pix Shorts,2020-11-18,30,32,2.7,2.88,6.7
1213,Gland Pharma,2020-11-09,1500,1690,6479.55,7300.29,12.7
1214,Shine Fashion,2020-10-22,40,34,1.6,21.71,1256.9
1215,Equitas Small,2020-10-20,33,66.65,517.6,1045.4,102
1216,Bodhi Tree Mult,2020-10-09,95,8.2,3.71,3.2,-13.7
1217,Veer Glob Infra,2020-09-30,28,120,4.92,42.14,756.5
1218,GM Polyplast,2020-09-30,159,70,8.09,24.93,208.2
1219,Atal Realtech,2020-09-30,72,26.09,10.83,19.62,81.2
1220,AAA Techno,2020-09-30,42,93.1,10.23,22.68,121.7
1221,UTI Asset Mgmt,2020-09-29,554,1133.35,2159.88,4418.6,104.6
1222,Mazagon Dock,2020-09-29,145,2496.5,443.69,15278.09,3343.4
1223,Sigma Solve,2020-09-29,45,63,4.95,69.36,1301.2
1224,Likhitha Infra,2020-09-29,120,186.5,61.2,190.23,210.8
1225,Angel Broking,2020-09-22,306,2409.4,600,4724.31,687.4
1226,Computer Age,2020-09-21,1230,749.4,2244.33,6837,204.6
1227,Chemcon Special,2020-09-21,340,199,318,186.12,-41.5
1228,Atam Valve,2020-09-18,40,81.7,4.5,18.38,308.4
1229,Secmark Consult,2020-09-18,135,115.5,15.04,32.17,113.9
1230,Advait Energy,2020-09-15,51,1460,6.89,394.2,5621.3
1231,Route Mobile,2020-09-09,350,695,600,1191.43,98.6
1232,Happiest Minds,2020-09-07,166,454.6,702.02,1922.51,173.9
1233,Suratwwala Busi,2020-08-03,15,34.44,6.9,158.42,2195.9
1234,Rossari Biotech,2020-07-13,425,570.95,496.25,666.67,34.3
1235,Bonlon Ind,2020-06-30,28,66.4,10.52,24.94,137.1
1236,Ksolves India,2020-06-23,100,282.1,4.02,22.68,464.2
1237,Billwin Indust,2020-06-18,37,30.6,2.46,2.04,-17.1
1238,Nirmitee Robot,2020-03-31,185,129,3.24,2.26,-30.2
1239,DJ Mediaprint,2020-03-26,20,72.33,2.4,52.08,2070
1240,Laxmi Gold,2020-03-20,15,310,8.28,171.12,1966.7
1241,Cospower Engg,2020-03-17,51,930,2.04,37.2,1723.5
1242,RO Jewel,2020-03-12,36,1.97,4.91,4.79,-2.4
1243,SM Auto Stamp,2020-03-03,18,23.23,6.91,8.92,29.1
1244,SBI Cards,2020-03-02,755,896,10354.77,12288.58,18.7
1245,ICL Organic,2020-01-31,20,39.71,4.08,8.1,98.5
1246,Chandra Bhagat,2020-01-31,51,39.19,10.2,7.84,-23.1
1247,Janus Corp,2020-01-27,50,4.72,8,1.76,-78
1248,Tranway21 Techo,2020-01-27,10,4.52,4.24,1.92,-54.7
1249,Hindprakash Ind,2020-01-15,40,137,11.52,39.46,242.5
1250,Gian Life Care,2019-12-31,22,9.35,3.12,2.91,-6.7
1251,Vaxtex Cotfab,2019-12-27,24,2.46,3.83,.39,-89.8
1252,Valencia Nutri,2019-12-23,46,70,7.23,11,52.1
1253,Prince Pipes,2019-12-18,178,254.65,500,715.31,43.1
1254,DC Infotech,2019-12-12,45,244.75,10.8,58.74,443.9
1255,Ujjivan Small,2019-12-02,37,58.25,750,1180.74,57.4
1256,Ascom Leasing,2019-11-26,30,134.5,6.32,28.35,348.6
1257,CSB Bank,2019-11-22,195,533.9,409.68,1121.67,173.8
1258,Mangalam Global,2019-11-15,51,13.98,21.57,11.83,-45.2
1259,Anuroop Packg,2019-11-08,13,12.05,2.64,2.45,-7.2
1260,Goldkart Jewels,2019-09-30,10,259.9,4.5,116.96,2499.1
1261,Vishwaraj Sug,2019-09-30,60,6.95,60,34.75,-42.1
1262,Gensol Engg,2019-09-30,83,26.36,17.93,7.59,-57.7
1263,IRCTC,2019-09-30,320,671.1,645.12,6764.69,948.6
1264,Goblin India,2019-09-30,52,11.48,15.2,3.36,-77.9
1265,Galactico Corp,2019-09-24,23,2.06,3.7,8.61,132.7
1266,Misquita Engg,2019-09-23,27,117,1.93,8.38,334.2
1267,Shiv Aum Steel,2019-09-19,10,327.85,3.6,118.03,3178.6
1268,Novateor,2019-08-30,24,24,4.49,4.49,0
1269,Salasar Exteri,2019-08-28,36,4.1,8.5,.97,-88.6
1270,Transpact,2019-08-26,130,144.45,1.35,1.5,11.1
1271,Alphalogic Tech,2019-08-26,84,60.5,6.18,85.12,1277.3
1272,Sterl Wil Renew,2019-08-06,780,211.3,2880.94,780.44,-72.9
1273,Spandana Sphoor,2019-08-05,856,260,1200.94,364.77,-69.6
1274,Affle 3I,2019-07-29,745,1819.4,459,5604.73,1121.1
1275,Wonder Electric,2019-07-22,89,156.7,19.79,348.5,1661
1276,SK Internation,2019-06-28,30,31,5.94,6.14,3.4
1277,AB Infrabuild,2019-06-28,29,18.98,12.84,84.04,554.5
1278,City Pulse,2019-06-27,30,3077.1,3.98,408.64,10167.3
1279,SBC Export,2019-06-24,22,29.01,6.56,389.29,5834.3
1280,IndiaMart,2019-06-24,973,2169.3,475.59,2120.65,345.9
1281,Murae Organisor,2019-06-21,36,.26,6.65,1.06,-84.1
1282,Parshva Ent,2019-06-19,45,165,3.65,40.76,1016.7
1283,Anand Rayon,2019-06-18,27,353.75,12.66,165.84,1210
1284,Par Drug Chem,2019-05-03,51,99.1,8.53,16.57,94.3
1285,Cian Health,2019-05-02,61,5.49,37.92,3.41,-91
1286,Evans Elect,2019-04-30,52,120.5,1.93,17.93,829
1287,White Org Ret,2019-04-26,63,7.25,15.46,10.67,-31
1288,Artemis Elect,2019-04-24,60,20.6,42,144.2,243.3
1289,Neogen Chem,2019-04-24,215,1113.1,132.35,685.2,417.7
1290,GKP Printing,2019-04-23,32,7.05,6.58,4.35,-33.9
1291,VR Films Stud,2019-04-12,61,14.75,2.27,4.39,93.4
1292,Polycab India,2019-04-05,538,7776.8,1346.19,19459.16,1345.5
1293,Metropolis Heal,2019-04-03,880,2020.2,1204.29,2764.66,129.6
1294,Rail Vikas,2019-03-29,19,358.7,481.57,9091.51,1787.9
1295,Osia Hyper Ret,2019-03-26,252,14.96,39.78,2.36,-94.1
1296,KHFM Hospitalty,2019-03-22,36,63.15,10.62,18.62,75.3
1297,Northern Spirit,2019-03-22,43,150,18.5,64.53,248.8
1298,Roopshri Resort,2019-03-19,20,61.87,3.6,11.14,209.4
1299,Humming Bird,2019-03-15,132,23,2.15,3.75,74.4
1300,MSTC,2019-03-13,120,517.5,212.04,914.44,331.3
1301,Ashapuri Gold,2019-03-13,51,5.74,29.33,33.01,12.5
1302,Aartech Solonic,2019-03-12,34,54.55,7.21,52.04,621.8
1303,Mahip Indust,2019-02-26,32,19.69,16.63,10.23,-38.5
1304,Gleam Fabmat,2019-02-19,10,11.17,3.12,3.49,11.9
1305,Kranti Ind,2019-02-14,37,74.1,8.58,20.62,140.3
1306,Mindpool Tech,2019-02-14,30,71.1,3.6,8.53,136.9
1307,Jonjua Overseas,2019-02-12,10,6.95,1.3,1.59,22.3
1308,Anmol India,2019-02-12,33,14.14,10.23,21.92,114.3
1309,Chalet Hotel,2019-01-29,280,872.75,1641.18,5115.5,211.7
1310,Ritco Logistic,2019-01-28,73,272,48.18,179.52,272.6
1311,Surani Steel,2019-01-25,52,58,12.92,14.41,11.5
1312,Xelpmoc Design,2019-01-23,66,129.95,23.11,45.5,96.9
1313,KPI Green Ener,2019-01-08,80,476.35,39.94,2140.15,5258.4
1314,Axita Cotton,2018-12-27,60,11.41,10.51,106.62,914.5
1315,Deccan Health,2018-12-18,100,15.48,42.12,6.52,-84.5
1316,Shankar Lal Ram,2018-12-12,45,68.02,7.29,88.15,1109.2
1317,DRS Dilip Road,2018-11-27,75,57.1,31.5,23.98,-23.9
1318,Diksha Green,2018-11-26,30,2.08,13.32,.92,-93.1
1319,Shublaxmi Jewel,2018-11-22,26,37.1,6.51,9.29,42.7
1320,Roni Household,2018-11-19,20,49.31,3,14.79,393
1321,Shree Kris Infr,2018-11-15,13,12.48,1.17,1.12,-4.3
1322,Ultra Wiring,2018-10-12,35,108.3,4.82,14.9,209.1
1323,Iris Clothing,2018-10-10,90,35.51,11.07,4.37,-60.5
1324,BCPL Railway,2018-10-05,35,75.79,17.01,36.83,116.5
1325,S M Gold,2018-10-03,30,12.37,7.5,4.64,-38.1
1326,Vivid Mercantil,2018-09-28,51,6.7,10.74,17.78,65.5
1327,Shubham Polys,2018-09-28,40,60.13,6,19.84,230.7
1328,AKI India,2018-09-28,11,6.45,3.08,11.74,281.2
1329,Vinny Oversea,2018-09-28,40,1.24,10.37,7.39,-28.7
1330,B&B Triplewall,2018-09-28,36,191,19.99,106.06,430.6
1331,Marine Elect,2018-09-28,66,212.43,42.87,137.99,221.9
1332,Dolfin Rubber,2018-09-27,26,179.5,5.2,47.87,820.6
1333,Silgo Retail,2018-09-27,36,78.01,4.88,10.58,116.8
1334,Sun Retail,2018-09-27,23,.39,10.12,2.74,-72.9
1335,Kritika Wires,2018-09-26,32,7.45,15.4,3.58,-76.8
1336,Parin Enterpris,2018-09-26,63,563,18.9,168.9,793.7
1337,Aavas Fin,2018-09-25,821,1461.45,1701.75,3029.27,78
1338,A-1,2018-09-25,60,456.85,18,630.45,3402.5
1339,Innovativ Ideal,2018-09-24,40,15,12.26,4.6,-62.5
1340,Rajnandini Met,2018-09-24,26,4.67,4.27,.77,-82
1341,Garden Rea Ship,2018-09-24,118,2506.85,344.69,7322.7,2024.4
1342,Manorama Ind,2018-09-21,188,1338.3,64,2278.05,3459.5
1343,Kshitij Poly,2018-09-21,35,2.61,8.75,.65,-92.6
1344,Mac Hotels,2018-09-19,24,81.23,1.94,6.58,239.2
1345,Sky Gold,2018-09-18,180,333.35,25.56,946.71,3603.9
1346,Spectrum Elect,2018-09-17,65,1160,25.87,461.68,1684.6
1347,Ircon Internl,2018-09-17,475,177.1,470.49,1754.2,272.8
1348,Ranjeet Mechat,2018-09-12,25,7.85,4.5,5.65,25.6
1349,Ahlada Engineer,2018-09-11,150,48.26,51.08,16.43,-67.8
1350,AKG Exim,2018-09-10,31,12.34,5.52,2.2,-60.1
1351,Rajshree Poly,2018-09-10,120,18.65,35.52,5.52,-84.5
1352,Synergy Green,2018-09-04,70,513.65,26.46,194.16,633.8
1353,Lagnam Spintex,2018-09-04,41,73.19,24.6,43.91,78.5
1354,Sumit Wood,2018-08-29,45,65.12,18.24,26.39,44.7
1355,Supreme Engg,2018-08-29,32,1.47,21.07,.97,-95.4
1356,Marshal Machin,2018-08-28,42,3.64,16.25,1.41,-91.3
1357,Add-Shop E-Ret,2018-08-21,26,8.81,6.23,6.28,.8
1358,Aaron Ind,2018-08-20,38,170.51,4.78,21.43,348.3
1359,Dangee Dums,2018-08-20,74,3.52,20.07,.95,-95.3
1360,Sungold Media,2018-08-09,135,8.75,18.23,1.18,-93.5
1361,Creditaccess,2018-08-08,422,1327.9,1131.19,3559.49,214.7
1362,Deep Polymer,2018-08-08,40,38.63,15.24,25.76,69
1363,Tembo Global,2018-08-01,69,599.65,9.44,82.03,769
1364,HDFC Asst Mgnt,2018-07-25,1100,2616,2800.33,13319.39,375.6
1365,Ushanti Colour,2018-07-23,60,53.5,11.56,10.3,-10.9
1366,TCNS Clothing,2018-07-18,716,584.25,1125.13,918.09,-18.4
1367,Supershak Met,2018-07-17,375,260,60.01,83.21,38.7
1368,Ganesh Film,2018-07-16,80,17.5,8.42,1.84,-78.1
1369,Avro India,2018-07-12,51,117.95,4.51,10.43,131.3
1370,Ambani Orgochem,2018-07-06,66,99.75,9.03,13.65,51.2
1371,Raw Edge Indl,2018-07-05,72,21.17,16.5,5.82,-64.7
1372,Jakharia Fabric,2018-06-29,180,60.5,19.66,6.61,-66.4
1373,Rudrabhisek Ent,2018-06-29,41,121.32,18.73,55.43,195.9
1374,Ganga Forging,2018-06-29,21,3.54,5,.84,-83.2
1375,Bright Solar,2018-06-26,36,2.8,19.44,1.51,-92.2
1376,Varroc Engg,2018-06-26,967,614.55,1955.44,1242.73,-36.4
1377,Rajnish Well,2018-06-25,95,.57,11.98,4.85,-59.5
1378,Rites,2018-06-20,185,242,466.2,1524.6,227
1379,Fine Organic,2018-06-20,783,4250,600.17,3257.62,442.8
1380,Priti Intl,2018-06-11,75,57.89,5.26,4.06,-22.8
1381,Accuracy Ship,2018-06-11,84,5.65,35.76,2.41,-93.3
1382,Shreeoswal Seed,2018-06-07,26,16.45,11.9,7.53,-36.7
1383,Sonam,2018-06-01,36,41.53,10.11,11.66,15.3
1384,Waa Solar,2018-05-31,161,66.15,32.2,26.46,-17.8
1385,Palm Jewel,2018-05-25,30,16.82,8.9,6.79,-23.7
1386,Affordable Robo,2018-05-24,85,201.5,22.79,54.03,137.1
1387,Debock Indus,2018-05-24,20,1.66,4.44,.37,-91.7
1388,Latteys Ind,2018-05-23,66,21.8,8.07,2.66,-67
1389,Shree Vasu Log,2018-05-23,45,713.35,9.29,147.24,1484.9
1390,Nakoda Group,2018-05-23,35,29.45,6.48,8.86,36.7
1391,Suumaya Indus,2018-05-22,18,1.57,13.84,1.21,-91.3
1392,Sirca Paint,2018-05-16,160,492.8,77.91,479.95,516
1393,Innovat Facade,2018-05-14,72,181.45,40.76,102.72,152
1394,Megastar Food,2018-05-14,30,225.2,8.04,60.35,650.6
1395,IndoStar Cap,2018-05-09,572,248.95,1844,802.56,-56.5
1396,U H Zaveri,2018-05-08,36,16.3,7.99,6.03,-24.5
1397,Milestone Furn,2018-05-07,45,30.5,14.84,10.06,-32.2
1398,E2E Network,2018-05-03,57,2035.6,28.31,1010.88,3470.8
1399,Indo US Bio,2018-04-30,51,120.7,7.29,51.78,610.3
1400,Godha Cabcon,2018-04-27,33,.56,9.9,.17,-98.3
1401,Dhruv Consult,2018-04-27,54,46.08,23.2,19.8,-14.7
1402,Softtech Engg,2018-04-27,80,325,22.81,92.66,306.2
1403,Akshar Spintex,2018-04-27,40,.52,26.99,4.21,-84.4
1404,Dr Lalchandani,2018-04-25,30,21.79,4.2,3.05,-27.4
1405,Aakash Explor,2018-04-17,56,8.8,10.08,1.58,-84.3
1406,Mahickra Chem,2018-04-16,25,160,5.25,33.6,540
1407,Bombay Super,2018-04-12,60,104.52,10.39,18.1,74.2
1408,Hardwyn India,2018-04-12,10,19.22,3.2,172.21,5281.6
1409,Power Instrumen,2018-04-11,33,119.8,6.15,22.33,263.1
1410,SS Infra Dev,2018-03-28,40,2.65,17.11,1.13,-93.4
1411,Narmada Agro,2018-03-28,32,24.78,7.49,5.8,-22.6
1412,AVG Logistic,2018-03-28,107,179.1,33.06,55.34,67.4
1413,Vera Synthetic,2018-03-28,40,69.9,5.34,9.33,74.7
1414,MMP Ind,2018-03-28,188,263.55,84.6,118.6,40.2
1415,Lemon Tree,2018-03-26,56,148.6,1038.68,2756.22,165.4
1416,Penta Gold,2018-03-23,37,4.35,13.32,1.57,-88.2
1417,ICICI Secur,2018-03-22,520,897.45,3514.85,6066.16,72.6
1418,Taylormade Ren,2018-03-22,35,113.6,11.34,36.81,224.6
1419,Orissa Bengal,2018-03-22,30,48.15,16.69,26.79,60.5
1420,Mishra Dhatu,2018-03-21,90,346.5,438.38,1687.75,285
1421,Continental See,2018-03-21,26,22.2,4.21,3.6,-14.5
1422,Kapston Service,2018-03-21,92,300.6,21.2,69.26,226.7
1423,Benara Bearing,2018-03-20,63,10.33,33.49,5.49,-83.6
1424,Giriraj Civil,2018-03-19,100,222.1,9,19.99,122.1
1425,Sandhar Tech,2018-03-19,332,577.4,512.48,891.28,73.9
1426,Yasho Ind,2018-03-19,100,1345,28.99,389.94,1245.1
1427,Mittal Life,2018-03-19,21,1.07,4.41,.22,-95
1428,Uravi Defence,2018-03-16,100,196.1,15,29.42,96.1
1429,Dharan Infra,2018-03-16,180,.24,77.4,10.32,-86.7
1430,Hindustan Aero,2018-03-16,1240,4515.15,4229.33,30800.12,628.3
1431,Bandhan Bank,2018-03-15,375,147.35,4473.02,1757.6,-60.7
1432,Ridings Consult,2018-03-14,18,4.6,6.55,1.67,-74.5
1433,Goyal Alum,2018-03-14,15,10.39,4.31,29.84,592.3
1434,Bharat Dyna,2018-03-13,428,1542.15,960.94,6924.86,620.6
1435,Tara Chand InLo,2018-03-13,55,79.83,20.46,29.7,45.2
1436,Marvel Decor,2018-03-12,57,71,26.31,32.77,24.6
1437,Lex Nimble,2018-03-12,57,83.16,6.34,9.25,45.9
1438,Active Cloth,2018-03-12,65,104.4,26.56,42.66,60.6
1439,Macpower CNC,2018-03-12,140,980.4,36.61,256.37,600.3
1440,Shreeshay Engg,2018-03-09,15,26,5.4,9.36,73.3
1441,Inflame Appli,2018-03-06,54,293,6.48,52.74,713.9
1442,Sarveshwar Food,2018-03-05,85,4.59,54.97,89.05,62
1443,Uniinfo Tele,2018-03-05,55,16.19,20.01,5.89,-70.6
1444,Hindcon Chem,2018-02-26,28,26.51,7.73,7.32,-5.3
1445,HG Infra Engg,2018-02-26,270,750,462,1283.33,177.8
1446,Angel Fiber,2018-02-20,27,15.56,18.22,10.5,-42.4
1447,Aster DM Health,2018-02-12,190,626.8,980.14,3233.42,229.9
1448,Arvee Labs,2018-02-09,61,198,8.91,28.91,224.5
1449,Bhatia Comm,2018-02-08,150,23.3,24.75,76.89,210.7
1450,Tasty Dairy,2018-02-07,45,7.3,24.44,3.96,-83.8
1451,South West Pinn,2018-02-06,78,188,35.86,86.42,141
1452,Sintercom,2018-02-05,65,99.85,42.55,65.36,53.6
1453,Banka Bioloo,2018-02-05,115,66.78,12.63,7.33,-42
1454,Mohini Health,2018-02-05,42,38,20.71,18.74,-9.5
1455,Kenvi Jewel,2018-02-02,36,2.41,6.7,11.77,75.7
1456,Lorenzini Appar,2018-01-31,10,9.3,4.47,64.25,1337.4
1457,Medico Remedies,2018-01-29,100,49.5,10.99,108.82,890.2
1458,Galaxy Surf,2018-01-29,1480,1985.2,937.09,1256.96,34.1
1459,A&M Jumbo,2018-01-29,65,10.1,4,.62,-84.5
1460,Gujarat Hy-Spin,2018-01-25,10,14,4.45,6.23,40
1461,Gautam Gem,2018-01-24,36,3.68,7.56,1.42,-81.2
1462,Vasa Retail,2018-01-24,30,5,4.8,.8,-83.3
1463,Ashoka Metcast,2018-01-23,20,15.64,12,9.38,-21.8
1464,Shree Ram Prot,2018-01-23,31,.66,19.9,.42,-97.9
1465,Solex Energy,2018-01-23,52,1215.9,7.18,167.79,2236.9
1466,CRP Risk Mgmt,2018-01-18,60,6.18,30.82,3.17,-89.7
1467,Amber Enter,2018-01-17,859,6714.95,600,4690.3,681.7
1468,Newgen Soft Tec,2018-01-16,245,822.05,424.62,2849.47,571.1
1469,Apollo Micro,2018-01-10,275,266.6,158.51,1536.65,869.4
1470,SKS Textile,2018-01-09,150,13.8,13.32,1.23,-90.8
1471,Silly Monks,2018-01-05,120,19.99,15.12,2.52,-83.3
1472,Jhande Foods,2017-12-29,55,31.05,16.01,9.04,-43.5
1473,Rithwik Facil,2017-12-29,50,155,4.05,12.56,210.1
1474,Brand Concept,2017-12-29,45,330,12.62,92.57,633.5
1475,Moksh Ornament,2017-12-21,37,14.97,11.03,4.46,-59.6
1476,Ajooni Bio,2017-12-20,30,4.24,6.59,.93,-85.9
1477,Astron Pap Boar,2017-12-15,50,6.39,70,8.95,-87.2
1478,One Point One,2017-12-13,67,54.2,44.38,35.9,-19.1
1479,SMVD Poly,2017-12-13,55,8.1,9.02,1.33,-85.3
1480,Diggi Multi,2017-12-11,13,10.93,3.38,2.84,-16
1481,Touchwood Ent,2017-12-11,40,104.04,4.21,10.96,160.3
1482,Future Supply,2017-12-06,664,2.94,649.7,2.88,-99.6
1483,MRC Agro,2017-12-06,15,48.4,4.5,14.52,222.7
1484,Shalby,2017-12-05,248,195.25,504.8,397.43,-21.3
1485,Ratnabhumi Dev,2017-12-04,63,233,23.31,86.21,269.8
1486,Dynamic Cable,2017-12-04,40,330.95,23.38,386.81,1554.4
1487,Innovana Think,2017-11-29,70,407,7.7,44.77,481.4
1488,Ice Make Refrig,2017-11-28,57,774.95,23.71,322.38,1259.7
1489,Shradha Infra,2017-11-27,70,38.49,18.93,10.41,-45
1490,Felix Ind,2017-11-23,35,192.85,4.79,26.38,450.7
1491,Zodiac Energy,2017-11-23,52,297.3,10.14,57.97,471.7
1492,Silver Touch,2017-11-20,121,1438.55,40.22,478.17,1088.9
1493,Ambition Mica,2017-11-16,42,2.96,12.6,.89,-92.9
1494,Sharika Enter,2017-11-15,43,13.69,13.87,17.66,27.3
1495,Vertoz,2017-11-14,108,67.53,17.11,10.7,-37.5
1496,Pulz Electronic,2017-11-14,54,30.7,3.92,2.23,-43.1
1497,Sanghvi Brand,2017-11-10,69,11.76,18.96,3.23,-83
1498,Ani Integrated,2017-11-08,100,80.5,25.66,20.65,-19.5
1499,HDFC Life Insur,2017-11-07,290,776.2,8695.01,23272.64,167.7
1500,Khadim India,2017-11-02,750,175.8,543.06,127.29,-76.6
1501,New India Assur,2017-11-01,800,153.65,9600,3687.6,-61.6
1502,SecUR Credent,2017-11-01,205,1.63,30.07,.96,-96.8
1503,Mahindra Logis,2017-10-31,429,314.4,829.36,607.81,-26.7
1504,Nip Lif Asset,2017-10-25,252,887.35,1542.24,5430.58,252.1
1505,Sheetal Cool,2017-10-16,80,324.95,24,97.49,306.2
1506,Kaarya Facil,2017-10-12,40,29.4,6.4,9.4,46.9
1507,GIC,2017-10-11,912,372.2,11372.64,9282.67,-18.4
1508,DP Abhushan,2017-10-09,28,1468.05,16.61,870.85,5142.9
1509,Ind Ener Exch,2017-10-09,1650,148.1,1000.73,2694.68,169.3
1510,MAS Financial,2017-10-06,459,338.1,460.8,1018.28,121
1511,Godrej Agrovet,2017-10-04,460,565.6,1157.31,1422.99,23
1512,Omfurn India,2017-09-29,23,77,4.17,13.95,234.5
1513,Tirupati Forge,2017-09-29,29,40.92,5.22,7.37,41.2
1514,Shreeji Trans,2017-09-29,130,9.11,12.4,17.38,40.2
1515,CMM Infraprojec,2017-09-29,40,1.95,18.18,.89,-95.1
1516,Iris Regtech,2017-09-29,32,304.75,16.01,152.5,852.5
1517,Milton Ind,2017-09-29,34,32,14.28,13.44,-5.9
1518,Beta Drug,2017-09-29,85,1664.2,19.52,382.1,1857.5
1519,Jash Engg,2017-09-28,120,408.45,48.01,163.41,240.4
1520,Shree Ganes Rem,2017-09-28,36,444.9,8.55,141.49,1554.9
1521,Goldstar Power,2017-09-27,25,6.7,7.25,1.94,-73.2
1522,Reliable Data,2017-09-27,57,164.9,14.82,42.87,189.3
1523,RKEC Project,2017-09-25,45,56.31,28.7,35.91,25.1
1524,Vanta Bio,2017-09-25,50,23.5,7.56,3.55,-53
1525,Mehai Tech,2017-09-25,40,1.63,6,4.89,-18.5
1526,Airo Lam,2017-09-25,38,99.71,15.21,39.9,162.3
1527,Prataap Snacks,2017-09-22,938,1199.3,481.94,616.2,27.9
1528,Innovative Tyre,2017-09-22,45,5.65,28.34,3.56,-87.4
1529,Poojawest Metal,2017-09-22,36,28.33,5.48,8.62,57.3
1530,Trident Texo,2017-09-21,30,242.5,3.53,68.44,1838.8
1531,DP Wires,2017-09-21,75,203.15,26.88,83.21,209.6
1532,Aarvi Encon,2017-09-21,54,127.13,21.24,50.01,135.5
1533,Shree Tirupati,2017-09-21,40,690,10.8,186.3,1625
1534,Share Ind Sec,2017-09-21,41,158.5,26.37,509.74,1833
1535,Cadsys India,2017-09-21,70,49.75,14.7,10.45,-28.9
1536,SBI Life Ins,2017-09-20,700,2089.6,8400,25075.2,198.5
1537,Aayush Art Bull,2017-09-20,25,1079.9,4.76,205.4,4215.1
1538,Madhya Pra Tod,2017-09-19,66,47.55,14.17,10.21,-27.9
1539,RM Drip & Sprin,2017-09-19,57,87.6,11.46,176.08,1436.5
1540,ICICI Lombard,2017-09-15,661,2015,5700.94,17378.81,204.8
1541,Worth Peripher,2017-09-15,43,138,18.28,58.66,220.9
1542,Indigo Air,2017-09-15,1130,5008.9,3794.36,16819.1,343.3
1543,Sagar Diamond,2017-09-14,45,13,15.21,4.4,-71.1
1544,Capacite Infra,2017-09-13,250,253,400,404.8,1.2
1545,Matrimony.com,2017-09-11,985,550.25,502.53,280.73,-44.1
1546,Bharat Road,2017-09-06,205,21.99,600.65,64.43,-89.3
1547,Dixon Techno,2017-09-06,1766,11736.95,599.28,19914.23,3223
1548,Manav Infra,2017-09-04,30,30,5.51,5.51,0
1549,Dhruv Wellness,2017-08-31,20,4.58,5.57,1.28,-77
1550,ANG Lifescience,2017-08-29,80,27.86,12.01,10.45,-13
1551,Pashupati Cots,2017-08-28,75,804,20.88,223.83,972
1552,Shish Ind,2017-08-23,30,16.99,4.06,151.61,3634.2
1553,Apex Frozen,2017-08-22,175,306,152.25,266.22,74.9
1554,Quess Corp,2017-08-14,800,219,873.92,239.24,-72.6
1555,Lexus Granito,2017-08-09,45,25.71,25.92,14.81,-42.9
1556,Servotech Renew,2017-08-09,31,78.25,15.13,38.19,152.4
1557,Geekay Wire,2017-08-09,33,33.26,11,11.08,.7
1558,Chothani Foods,2017-08-07,10,17.51,2.01,3.52,75.1
1559,Vaishali Pharm,2017-08-07,72,9.03,14.23,1.78,-87.5
1560,Cochin Ship,2017-08-01,432,1605.8,1468.11,10914.3,643.4
1561,SIS,2017-07-31,815,338.35,779.58,647.29,-17
1562,We Win,2017-07-28,40,47,3.65,4.29,17.5
1563,GlobalSpace Tec,2017-07-26,66,18.1,20.02,5.49,-72.6
1564,Total Trans Sys,2017-07-25,45,75.72,17.01,28.62,68.3
1565,G Tec Jainx Edu,2017-07-24,52,23.92,4.06,1.87,-53.9
1566,Shanti Overseas,2017-07-21,50,8.7,10.02,1.74,-82.6
1567,Captain Tech,2017-07-20,40,199,5.7,113.43,1890
1568,Jigar Cable,2017-07-18,30,65,5.59,12.12,116.8
1569,Univastu India,2017-07-14,40,66.89,5.99,10.01,67.1
1570,Salasar Tech,2017-07-12,108,8.94,35.87,296.9,727.7
