Laxmi Cots,INE801V01019,18.6,18.84,19.03,20.43,24.61,-24.4
Lexus Granito,INE500X01013,25.71,25.96,26.57,28.03,32.35,-20.5
Maheshwari Logi,INE263W01010,47.07,47.24,48.37,51.93,57.33,-17.9
MITCON ,INE828O01033,66.87,67,68.13,69.43,76.6,-12.7
Power Instrumen,INE557Z01018,119.8,123.96,129.04,145.99,168.87,-29.1
Precot,INE283A01014,376.6,384.69,423.37,434.87,480.7,-21.7
Shanti Overseas,INE933X01016,8.7,8.88,9.1,9.59,12.84,-32.2
Sintercom,INE129Z01016,99.85,100.54,104.6,112.98,125.21,-20.3
Sumit Wood,INE748Z01013,65.12,65.39,67.92,77.45,94.78,-31.3
Zodiac Energy,INE761Y01019,297.3,302.07,302.99,342.69,407.29,-27
LMW,INE269B01029,14948,15008.36,15019.42,15253.68,15561.21,-3.9
Oil Country ,INE591A01010,58.98,60.66,62.49,65.31,75,-21.4
RSWM,INE611A01016,147.15,148.66,150.41,152.2,155.81,-5.6
GP Petro,INE586G01017,35.32,35.36,35.54,37.63,42.09,-16.1
Dwarikesh Sugar,INE366A01041,37.21,37.53,38.06,40.88,43.24,-14
Xchanging Soln,INE692G01013,81.2,81.4,82,85.29,91.54,-11.3
Gateway Distri,INE079J01017,59.38,59.98,60.36,60.83,64.69,-8.2
FCS Software,INE512B01022,1.84,1.86,1.91,2.07,2.51,-26.7
Page Ind,INE761H01022,35338.75,35688.56,36336.17,38633.31,43284.66,-18.4
Camlin Fine ,INE052I01032,143.7,146.9,151.36,168.44,196.45,-26.9
Delta Corp,INE124G01033,69.22,69.82,70.21,72.64,85.78,-19.3
Alpa Lab,INE385I01010,76.28,77.67,78.45,82.79,98.64,-22.7
Supreme Infra,INE550H01011,88,88.51,89.14,93.88,103.81,-15.2
Reliance Power,INE614G01033,35.17,35.31,35.53,39.73,45.48,-22.7
Brooks Lab,INE650L01011,76.73,78,89.31,102.63,130.5,-41.2
Alembic Pharma,INE901L01018,825.15,838.06,855.3,895.41,921.53,-10.5
Setuband Infra,INE023M01027,.47,.48,.49,.53,.63,-25.4
Techno Electric,INE285K01026,1080.1,1088.03,1088.42,1202.56,1257.94,-14.1
Sakthi Sugars,INE623A01011,19,19.12,19.14,19.75,22.96,-17.3
Foods & Inns,INE976E01023,68.71,68.87,70.67,76.84,92.48,-25.7
Savani Financi,INE304E01010,14.1,14.84,15.32,16.31,17.08,-17.5
Nettlinx,INE027D01019,18.2,18.38,18.63,20.38,34.42,-47.1
Newtrac Foods,INE229N01010,5.89,5.96,6.01,6.84,8.46,-30.4
Reliance Indl ,INE046A01015,804.6,811.95,814,858.22,888.31,-9.4
Samrat Pharma,INE103E01016,231.65,231.84,238.83,264.65,326.52,-29.1
Optiemus Infra,INE350C01017,502.65,504.14,514.57,561.61,570.26,-11.9
Odyssey Tech,INE213B01019,64.69,66.05,67.07,74.77,87.69,-26.2
Roopa Ind,INE443C01010,44,45.33,46.01,49.13,56.82,-22.6
Om Infra,INE239D01028,91.6,95.93,98.83,107.89,119.59,-23.4
RTCL,INE754B01012,15.7,16.09,17.19,18.36,19.36,-18.9
Archies,INE731A01020,18.29,18.5,18.61,19.31,19.79,-7.6
Bella Casa,INE344T01014,373,373.76,380.35,411.57,433.97,-14.1
Richfield Fin,INE201C01012,34.5,34.91,36.58,38.3,40.2,-14.2
Hisar Metal Ind,INE598C01011,161.25,163.25,164.87,175.44,191.08,-15.6
Bajaj Hind Sug,INE306A01021,18.3,18.48,18.78,20.39,22.24,-17.7
Exide Ind,INE302A01020,364,364.92,366.93,377.03,379.95,-4.2
GFL,INE538A01037,57.5,58.26,58.42,61.49,61.85,-7
ITC,INE154A01025,342.45,361.85,392.78,402.48,413.9,-17.3
Peninsula Land,INE138A01028,24.75,24.99,25.74,29.69,31.55,-21.6
Hercules Invest,INE688E01024,150.15,157.22,158.4,171.86,174.46,-13.9
Arshiya,INE968D01022,1.25,1.26,1.29,1.51,2.33,-46.4
Polson,INE339F01021,11166.9,11369.18,11400.19,11776.69,12340.79,-9.5
Finkurve Fin,INE734I01027,97,98.34,101.51,108.17,113.44,-14.5
Swasti Vinay Sy,INE804A01025,4.42,4.45,4.47,4.65,5.44,-18.8
Tomorrow Tech,INE135H01029,9.25,9.55,9.56,9.88,10.35,-10.6
Super Spg,INE662A01027,7.95,8.11,8.21,8.86,10.28,-22.7
Ashiana Hsg,INE365D01021,283.25,285.38,290.95,291.03,306.16,-7.5
Nicco Parks,INE653C01022,80.36,82.02,83.32,89.68,108.68,-26.1
Urja Global,INE550C01020,11.21,11.26,11.3,12.11,13.62,-17.7
Faze Three,INE963C01033,399.9,406.73,433.08,478.84,490.57,-18.5
DB (Intl),INE921B01025,24.8,24.92,24.97,25.17,29.51,-16
Gemstone Invest,INE503D01027,1.8,1.81,1.88,1.89,2.18,-17.4
Emami,INE548C01032,521.15,524.62,526.22,528.5,568.44,-8.3
Madhucon Pro,INE378D01032,6.04,6.08,6.16,6.73,7.21,-16.2
Compucom Soft,INE453B01029,16.03,16.14,16.44,17.47,19.97,-19.7
Gokaldas Exp,INE887G01027,671.7,713.16,785.27,838.23,862.6,-22.1
Shivam Auto,INE637H01024,23.95,24.32,25.56,27.59,30.58,-21.7
Allied Digital,INE102I01027,149.6,152.22,154.36,166.96,187.65,-20.3
VTM,INE222F01029,63.88,68.33,69.44,72.35,80.87,-21
Hathway Cable,INE982F01036,12.45,12.52,12.57,13.11,14.27,-12.8
Surana Solar,INE272L01022,27.03,27.16,27.17,29.46,33.24,-18.7
Mukta Agri,INE160O01031,2.7,2.74,2.8,2.86,3.32,-18.7
Infibeam Aven,INE483S01020,16.49,16.58,16.75,18.21,18.33,-10
Bombay Oxy Inv,INE01TL01014,21950,22262.84,22878.27,23821.56,24494.04,-10.4
RPSG Ventures,INE425Y01011,739.35,750.66,752.98,795.72,862.53,-14.3
Indian Wood Pro,INE586E01020,36.52,36.98,37.47,39.41,40.7,-10.3
Jonjua Overseas,INE793Z01027,6.95,7.21,7.6,8.04,8.96,-22.4
Kranti Ind,INE911T01010,74.1,76.1,81.72,84.22,93.02,-20.3
Northern Spirit,INE01BL01012,150,150.85,152.26,160.77,179.38,-16.4
Mahalaxmi Rub,INE112D01035,204,206.37,214.53,216.36,222.19,-8.2
Samyak Interl,INE607G01011,21.88,21.89,22.96,23.49,30.73,-28.8
Garg Furnace,INE194E01015,131.6,132.75,133.23,147.89,184.27,-28.6
Aion-Tech Solu,INE805A01014,49.9,50.71,51.03,55.33,63.39,-21.3
Star Delta Tran,INE541K01014,587.4,590.76,595.87,606.33,667.48,-12
SAL Auto,INE724G01014,213.1,219.59,221.66,234.03,258.9,-17.7
Modipon,INE170C01019,34.12,36.03,38.08,39.83,44.94,-24.1
Dhansafal Finse,INE195E01020,3.37,3.42,3.48,3.62,4.28,-21.3
Uniroyal Ind,INE980D01019,18.95,18.98,20.2,20.48,22.35,-15.2
Supreme Hold,INE822E01011,70.22,72.83,77.28,82.97,87.28,-19.6
Kati Patang,INE237C01016,18.96,19.13,19.68,20.84,25.91,-26.8
Nucleus Soft,INE096B01018,911,915.53,917.68,956.25,996.19,-8.6
Kaiser Corpn,INE229G01022,4.5,4.53,4.68,4.9,5.67,-20.6
Naturite Agro,INE223R01014,247,253.3,260.3,273.2,314.41,-21.4
Race Eco Chain,INE084Q01012,138.5,141.35,144.09,177.82,241.67,-42.7
Jhande Foods,INE841Y01019,31.05,34,39.12,47.05,54.31,-42.8
Unishire Urban,INE210P01015,1.6,1.67,1.8,2.03,2.22,-27.9
Chemcrux,INE298W01016,104.4,106.74,108.75,113.42,128.59,-18.8
S M Gold,INE00Q901014,12.37,12.44,12.63,13.5,15.82,-21.8
Kanchi Karpoora,INE081G01019,355,360.39,362.74,380.04,416.35,-14.7
Inox Wind,INE066P01011,123.05,124.69,124.79,138.02,156.26,-21.3
Creative Castin,INE146E01015,535,552.35,568.44,580.88,609.97,-12.3
Pudumjee Pap,INE865T01018,94.6,96.19,96.26,105.55,115.29,-18
Heads Up Ventur,INE759V01019,8.9,9,9.15,9.84,10.48,-15.1
Palash Sec,INE471W01019,105.5,107.2,107.61,114.21,123.68,-14.7
Orient Electric,INE142Z01019,173.5,175.51,178.91,193.27,212.48,-18.4
Dhampur Sugar,INE041A01016,122.55,123.18,124.72,129.92,136.5,-10.2
Manugraph ,INE867A01022,16,16.1,16.15,18.8,19.4,-17.5
RS Soft,INE165B01029,46.6,49.8,53.32,57.45,76.24,-38.9
Tamil Nad Tel,INE141D01018,9.76,10.12,10.19,11.19,12.2,-20
LA Opala,INE059D01020,201.5,202.73,203.77,217.99,240.41,-16.2
Gillanders Arb,INE047B01011,101.55,104.88,104.97,115.98,117.79,-13.8
Geecee ,INE916G01016,313.9,316.49,332.26,343.08,374.66,-16.2
Bang Overseas,INE863I01016,47.49,48.02,48.9,52.4,53.49,-11.2
Ashoka Buildcon,INE442H01029,166.1,168.13,169.65,181.84,198.29,-16.2
Jocil,INE839G01010,141.58,143.42,145.52,149.04,158.54,-10.7
Godrej Agrovet,INE850D01014,565.6,569.85,574.45,603.02,716.15,-21
Genus Power ,INE955D01029,287.25,296.37,299.65,314.25,324.77,-11.6
New India Assur,INE470Y01017,153.65,155.5,157.93,172.85,177,-13.2
Golden Tobacco,INE973A01010,31.05,31.96,32.47,33.56,35.85,-13.4
Shiva Mill,INE644Y01017,59.5,60.3,61.67,65.98,75.57,-21.3
Omfurn India,INE338Y01016,77,83.45,88.1,101.76,104.53,-26.3
Prolife Ind,INE994V01012,70.35,71.55,77.31,96.4,162.29,-56.7
Wealth First PF,INE658T01017,910,920.89,963.56,1063.67,1073.13,-15.2
Akash Infra,INE737W01013,24.1,25.12,25.43,26.47,27.78,-13.3
Nitiraj Enginee,INE439T01012,182.1,184.64,187.04,190.41,224,-18.7
Newgen Soft Tec,INE619B01017,822.05,835.77,842.28,889.51,999.31,-17.7
VR Films Stud,INE06LG01010,14.75,14.98,15.24,15.44,18.1,-18.5
Orient Tradlink,INE681D01021,19.04,19.47,20.03,20.66,23.38,-18.6
Evans Elect,INE06TD01010,120.5,125.11,126.23,143.48,158.13,-23.8
Prakash Pipes,INE050001010,232.7,236.95,241.57,263.81,360.72,-35.5
Ekam Leasing,INE906L01025,5.8,5.88,6.26,6.3,7.18,-19.2
Parshva Ent,INE05MV01019,165,174.4,176.11,200.07,209.22,-21.1
IndiaMart,INE933S01016,2169.3,2189.78,2225.23,2335.9,2341.04,-7.3
Seshasayee Pap,INE630A01024,234.05,236.05,237.83,246.01,271.05,-13.7
Gensol Engg,INE06H201014,26.36,26.55,27.29,31.12,203.41,-87
Greenpanel Ind,INE08ZM01014,229.55,230,232.14,260.91,273.68,-16.1
Octagon Ind,INE004C01028,8.17,8.25,8.26,8.31,10.8,-24.4
Trident,INE064C01022,26.62,26.83,27.06,27.87,28.73,-7.3
Swadeshi Poly,INE243N01029,48.23,49.6,50.33,55.56,64.04,-24.7
RSD Finance,INE616F01022,83,85.07,92.04,98.33,115.45,-28.1
Cohance Life,INE03QK01018,504.3,517.29,529.84,646.37,944.51,-46.6
Bajaj Steel,INE704G01024,487.35,494.15,500.37,531.49,634.04,-23.1
Suncare Trad,INE452S01025,.68,.7,.72,.77,.88,-22.7
Natural Biocon,INE06MM01016,4.28,4.43,4.59,5.02,9.88,-56.7
Motor & Gen,INE861B01023,22.65,22.87,23.54,25.17,26.68,-15.1
Sinclairs Hot,INE985A01022,82.86,83.53,83.75,88.27,93.48,-11.4
Aarti Surfact,INE09EO01013,385,388.35,396.14,433.26,492.15,-21.8
Borosil,INE02PY01013,277.45,279.91,289.66,318.32,338.09,-17.9
Rossari Biotech,INE02A801020,570.95,578.43,578.73,613.15,657.66,-13.2
Superior Indust,INE843L01012,42.8,42.81,44.31,45.06,54.93,-22.1
Max India,INE0CG601016,184.4,185.42,188.29,200.53,205.23,-10.2
UR Sugar Indus,INE904R01027,3.18,3.3,3.67,4.11,5.51,-42.3
NDR Auto Compo,INE07OG01012,797.1,813.12,819.13,883.37,885,-9.9
Happiest Minds,INE419U01012,454.6,459.99,478.94,495.12,589.56,-22.9
Arnold Hold,INE185K01036,13.99,14,15.26,19.09,26.63,-47.5
Veer Glob Infra,INE244W01010,120,120.24,125.12,130.53,133.92,-10.4
Samrat Forg,INE412J01010,214.7,226.95,246.55,264.35,289.87,-25.9
Home First Fin,INE481N01025,1071.5,1094.42,1135.53,1164.37,1174.13,-8.7
Stove Kraft,INE00IN01015,574.65,580.88,585.25,635.63,662.41,-13.3
Bannari Am Spg,INE186H01022,25.9,26.12,26.88,27.45,32.05,-19.2
Heranba Ind,INE694N01015,233,241.57,243.43,268.09,295.74,-21.2
Wardwizard Inno,INE945P01024,6.81,7.12,8.39,9.95,17.2,-60.4
Dixon Techno,INE935N01020,11736.95,12028.66,12733.04,14455.54,15295.5,-23.3
Laxmi Organic,INE576O01020,162.6,166.52,169.69,184.18,194.66,-16.5
Alkyl Amines,INE150B01039,1550,1587.46,1593.51,1727.11,1869.25,-17.1
Subex,INE754A01055,11.36,11.52,11.7,12.44,13.7,-17.1
GACM Tech,INE224E01036,.52,.54,.55,.61,.7,-25.7
Abhishek Integ,INE0CAJ01017,35.2,38.25,41.6,42.62,55.25,-36.3
Clean Science,INE227W01023,867.5,868.3,888.51,945.3,1201.7,-27.8
GR Infraproj,INE201P01022,985,994.52,1014.96,1097.55,1174.23,-16.1
Epigral,INE071N01016,1168.3,1218.92,1338.37,1499.11,1729.17,-32.4
Chemplast Sanma,INE488A01050,252.3,258.3,258.79,317.5,402.72,-37.4
BEW Engineering,INE0HQI01014,118.5,120.02,120.55,125.13,158.55,-25.3
KPR Mill,INE930H01031,909.1,914.82,950.18,1020.08,1027.85,-11.6
DCM Shriram Ind,INE843D01027,54,56.21,124.64,153.11,164.83,-67.2
Indo National,INE567A01028,399,406.2,410.5,426.62,464.84,-14.2
Kotyark Indust,INE0J0B01017,227.7,235.11,249.28,260.61,365.64,-37.7
Nidan Lab,INE0J6L01013,18.45,18.59,19.08,19.37,20.46,-9.8
Shine Fashion,INE0BLY01023,34,36.61,38.53,42.51,47.44,-28.3
Go Fashion,INE0BJS01011,458,459.88,462.08,549.37,738.24,-38
Scoobee Day,INE962E01015,74.31,77.61,78.76,81.65,97.76,-24
Shre Hanuman Su,INE101H01013,4.86,4.92,5.16,5.27,5.53,-12.1
Octavius Plant,INE117S01016,43.5,43.69,45,47.83,58.2,-25.3
TTK Prestige,INE690A01028,617,617.48,625.05,645.97,651.03,-5.2
MIC Elect,INE287C01037,42.45,43.72,44,48.22,56.99,-25.5
PTL Enterprise,INE034D01049,38.82,39.19,39.29,39.66,40.11,-3.2
Euro Panel,INE505V01016,169.3,174.49,179.85,193.95,208.04,-18.6
Polo Queen Ind,INE689M01025,31.29,31.36,32.32,35.19,64.1,-51.2
CMS Info Sys,INE925R01014,341.7,346.18,347.67,357.25,431.33,-20.8
AGS Transact,INE583L01014,4.11,4.17,4.22,4.35,11.23,-63.4
Superior Finlea,INE574R01028,1.27,1.31,1.35,1.42,1.57,-19.1
AWL Agri Busine,INE699H01024,230.7,235.98,241.26,258.07,261.23,-11.7
Integra Essen,INE418N01035,1.5,1.52,1.56,1.66,2.14,-29.9
Vedant Fashion,INE825V01034,562.55,574.12,585.91,623.48,765.32,-26.5
Richa Info Sys,INE0J1P01015,58.5,63.09,69.26,70.68,72.03,-18.8
Kretto Syscon,INE128R01023,.82,.85,.86,1.07,1.55,-47.1
Containerway In,INE319U01022,20.52,20.54,21.01,22.65,36.94,-44.5
Mauria Udyog,INE150D01027,11.54,11.79,12.03,12.57,13.67,-15.6
PE Analytics,INE0KN801013,170,178.66,186.6,187.25,211.83,-19.8
UMA Exports,INE0GIU01018,38.06,38.54,39.09,42.68,63.16,-39.7
Shri Gang Indus,INE241V01018,68,68.16,69.04,76.63,99.49,-31.7
Jubilant Food,INE797F01020,547.4,550.06,565.47,584.61,646.28,-15.3
PCBL Chemical,INE602A01031,292.15,297.89,305.37,334.03,378.09,-22.7
Saregama ,INE979A01025,356.05,357.5,357.63,398.2,480.27,-25.9
Rainbow Child,INE961O01016,1295,1313.75,1338.97,1346.74,1405.42,-7.9
Garment Mantra,INE653S01028,1.26,1.32,1.45,1.49,1.71,-26.3
Venus Pipes,INE0JA001018,1154.9,1172.01,1196.88,1254.73,1329.23,-13.1
ZR2 Bioenergy,INE218N01021,235,260.73,280.24,307.24,354.32,-33.7
Ajanta Soya,INE601B01023,28.5,28.57,28.73,30.91,38.34,-25.7
Galactico Corp,INE906Y01028,2.06,2.13,2.19,2.22,2.48,-16.9
Jayant Infratec,INE0KR801019,72.33,74.7,79.82,80.66,83.82,-13.7
Hind Foods,INE254N01026,509.85,513.07,519.52,528.5,535.45,-4.8
Healthy Life,INE0L3501015,11.67,12.29,12.95,14.6,48.04,-75.7
Variman Global,INE717F01028,6.28,6.56,7.12,8.1,10.97,-42.8
Rama Steel,INE230R01035,9.3,9.4,9.74,9.99,10.7,-13.1
Alfavision Over,INE883B01027,5.37,5.49,5.86,5.96,9.51,-43.5
Dreamfolks Ser,INE0JS101016,106,107.63,110.44,121.02,196.97,-46.2
Ameya Precision,INE0KT901015,97.05,99.42,100.01,101.06,106.37,-8.8
JFL Life Scien,INE0LA901015,12,12.38,12.44,12.71,16.04,-25.2
Sabar Flex,INE0DZ101013,4.5,4.6,5.52,5.82,6.97,-35.4
Tapi Fruit Pro,INE0M7001010,65.6,68.58,78.3,84.36,86.54,-24.2
Leading Lea Fin,INE715Q01029,3.74,3.75,3.9,4.62,5.91,-36.7
Annapurna Swadi,INE0MGM01017,186.6,193.08,209.1,233.88,275.24,-32.2
Containe Techno,INE0M8901010,26.4,27.36,28.57,34.29,50.79,-48
Mihika Indus,INE779Q01017,14.79,14.83,15.43,15.72,20.32,-27.2
Ajooni Bio,INE820Y01021,4.24,4.3,4.36,4.75,5.71,-25.7
Steelman Tele,INE0MSK01016,94,97.12,97.91,107.4,131.41,-28.5
Nikhil Ad,INE926C01022,77.86,78.53,82.25,98.38,100.39,-22.4
Frog Innova,INE385O01018,156.9,159.41,161.92,181.52,247.61,-36.6
Electonics Mart,INE02YR01019,100.85,103.83,106.36,125.87,133.23,-24.3
Pace e-Commerce,INE0N1L01018,18.8,19,19.52,21.17,24.12,-22.1
Kaynes Techno,INE918Z01012,3790.4,3945.54,4057.18,5499.47,5659.77,-33
Easy Trip Plan,INE07O001026,7.3,7.37,7.55,7.73,10.25,-28.8
Lancer Contain,INE359U01028,12.76,12.84,13.31,14.11,16.65,-23.4
Sula Vineyards,INE142Q01026,211.5,215.88,216.68,235.25,278.31,-24
Droneacharya,INE0MQD01015,41.49,41.87,45.07,51.93,71.97,-42.4
Radiant Cash,INE855R01021,51.22,51.54,52.22,53.11,59.75,-14.3
Supreme Petro,INE663A01025,610,637.87,642.49,682.08,705.5,-13.5
Chaman Metallic,INE06PV01010,117.25,119.53,122,140.94,146.09,-19.7
Aarti Pharmalab,INE0LRU01027,737.1,740.98,743.11,765.09,796.05,-7.4
Shreeji Trans,INE402Y01028,9.11,9.43,9.73,10.61,12.27,-25.8
Agarwal Float,INE0MLA01012,40,40.81,40.98,53.03,54.13,-26.1
Kalyan Capitals,INE149Q01021,7.28,7.59,7.95,8.33,9.23,-21.1
Sealmatic India,INE0O4601016,353.5,365.3,377.26,391.92,415.61,-14.9
Patron Exim,INE0NPA01011,3.12,3.14,3.16,3.99,5.79,-46.1
Resgen,INE0NYN01016,64.5,67.22,69.22,75.32,82.61,-21.9
Osia Hyper Ret,INE06IR01021,14.96,15.48,16.29,18.91,21.5,-30.4
Medico Remedies,INE630Y01024,49.5,49.98,51.04,51.08,51.51,-3.9
Vivanta Ind,INE299W01022,1.97,2,2.09,2.2,2.71,-27.3
Global Surfaces,INE0JSX01015,97,99.3,110.04,113.44,116.61,-16.8
Quality Foils,INE0O1M01015,61,61.22,64.69,68.55,73.7,-17.2
Bharat Agri ,INE842D01029,29.51,29.55,30.51,31.33,39.87,-26
Comfort Intech,INE819A01049,6.44,6.5,6.6,7.09,9.01,-28.5
Infinium Pharma,INE0MRE01011,220,221.62,225.36,241.49,263.22,-16.4
Tecil Chemicals,INE014B01011,17.51,19.18,19.49,19.71,22.36,-21.7
Innokaiz India,INE0LDI01022,12.6,12.85,13.86,14.85,18.3,-31.2
Kenvi Jewel,INE923Y01023,2.41,2.42,2.44,2.69,3.18,-24.2
Auro Impex,INE0NUL01018,38,39.33,40.32,44.35,51.79,-26.6
Radhika Jewel,INE583V01021,73.7,74.29,74.37,80.72,89.73,-17.9
Sahana System,INE0LEX01011,823.4,831.28,921.46,1003.66,1285.91,-36
AKI India,INE642Z01026,6.45,6.62,7.12,7.72,9.02,-28.5
Cell Point,INE0O0001013,16.2,16.37,16.8,17.53,19.08,-15.1
Essen Special,INE0ITO01014,159.45,174.72,181.14,210.4,387.81,-58.9
Cyient DLM,INE055S01018,410.7,414.42,420.28,436.75,453.05,-9.4
Tridhya Tech,INE0LWY01029,14.25,14.65,15,16.04,21.59,-34
Synoptics Tech,INE0BTR01012,54.8,56.4,62.92,78.55,90.24,-39.3
Ashapuri Gold,INE05FR01029,5.74,5.77,5.81,5.95,6.7,-14.3
Tejnaksh Health,INE030T01027,15.2,15.3,15.37,16.47,20.2,-24.8
Square Four Pro,INE716K01020,8.33,8.88,9.08,9.42,9.77,-14.7
Servotech Renew,INE782X01033,78.25,78.96,79.85,98.14,123.86,-36.8
Dangee Dums,INE688Y01022,3.52,3.6,3.66,3.93,4.67,-24.6
Shri Techtex,INE0OMF01015,58.1,58.52,60.89,65.5,74.92,-22.5
Zeal Global Ser,INE0PPS01018,90.05,92.81,96.14,104.81,127.81,-29.5
Redtape,INE0LXT01019,119.45,123.01,123.95,130.04,140.91,-15.2
SEL Mfg,INE105I01020,29.64,30.47,32.68,33.4,33.48,-11.5
VL E-Governance,INE03HW01020,19,19.47,20.67,22.64,50.16,-62.1
Sangani Hosp,INE0OVI01010,54,54.59,58.7,64.79,66.66,-19
Srivari Spices,INE0ON201012,126.8,129.12,134.05,141.68,162.18,-21.8
Shelter Pharma,INE013V01011,36,36.58,37.18,40.43,43.37,-17
Sungarner Energ,INE0O3O01017,200.05,207.54,214.29,229.93,299.08,-33.1
Quest Flow,INE0OYE01013,180,181.34,192.95,220.3,346.07,-48
Zaggle Prepaid,INE08U801020,337.65,346.26,351.39,363.47,384.14,-12.1
Marco Cables,INE0QP001012,37.2,37.99,39.55,39.99,43.17,-13.8
Newjaisa Tech,INE0PW501021,26.8,26.88,28.42,32.48,44.82,-40.2
Organic Recyc,INE0MIO01019,223,238.8,245.11,255.01,274.14,-18.7
Sigachi Ind,INE0D0K01022,30.5,30.95,33.34,35.4,40.23,-24.2
Karnika Indus,INE0MGA01012,116.75,118.31,119.26,143.22,446.23,-73.8
Arvind Port,INE0P4T01013,39.5,40.42,41.85,48.5,57.29,-31.1
On Door Concept,INE00ER01015,109.65,115.46,119.07,129.27,167.75,-34.6
Blue Jet Health,INE0KBH01020,527.75,528.02,538,583.19,732.36,-27.9
Mittal Life,INE997Y01027,1.07,1.12,1.21,1.35,1.66,-35.5
Paragon Fine,INE0N4G01012,40.6,40.93,41.8,49.01,62.88,-35.4
Cello World,INE0LMW01024,536.55,542.22,547.95,589.94,592.83,-9.5
Maitreya Medica,INE0PLQ01011,208,213.1,225.62,241.32,269.21,-22.7
HP Adhesives,INE0GSL01024,41.9,41.97,42.42,45.52,50.87,-17.6
Micropro Softwa,INE0PZK01014,19.05,19.54,19.84,21.02,23.89,-20.3
Hindcon Chem,INE642Y01029,26.51,27.08,27.6,29.86,33.95,-21.9
Protean eGOV,INE004A01022,753,759.49,769.21,814.81,1045.3,-28
ROX Hi Tech,INE0PDJ01013,42.85,43.53,44.36,45.84,50.8,-15.7
Deepak Chemtex,INE0RDM01013,105,105.56,109.42,118.08,125.84,-16.6
Siyaram Recycli,INE0QSK01017,53.5,54.46,56.21,75.12,115.98,-53.9
Prudential Sug,INE024D01016,19.8,20.02,22.05,24.7,38.36,-48.4
Electro Force,INE0Q1W01012,33.3,33.8,34.38,37.75,42.1,-20.9
Sameera Agro,INE0PZA01015,12.3,12.88,13.04,13.75,16.08,-23.5
AIK Pipes Poly,INE0QFT01015,29.61,30.8,32.59,44.69,69.38,-57.3
Balaji Val Comp,INE0RNZ01014,105,105.31,105.86,117.82,119.4,-12.1
Kay Cee Energy,INE0RCG01017,146.4,147.69,150.3,183.02,251.29,-41.7
Australian Sola,INE0P0001010,352.8,364.59,373.89,433.18,467.46,-24.5
Maxposure,INE0ECC01022,43.6,44.38,46.51,49.84,59.63,-26.9
Euphoria Info,INE0PYT01018,37.88,40.64,42.21,47.63,48.45,-21.8
Growington Vent,INE451S01027,.74,.77,.86,1.16,1.98,-62.6
Nova Agritech,INE02H701025,39.06,39.09,39.44,43.07,49.53,-21.1
Delaplex,INE0SK801018,130,130.59,131.64,142.78,157.11,-17.3
Megatherm Induc,INE531R01010,211.45,222.84,223.17,237.69,291.97,-27.6
Jana Small Fin,INE953L01027,420,425.6,426.71,446.13,460.5,-8.8
Rudra Gas Enter,INE0OYK01010,70.4,70.73,70.89,77.85,92.79,-24.1
Wise Travel,INE623Y01011,136.65,136.81,137.75,150.68,156.13,-12.5
Juniper Hotels,INE696F01016,245.65,250.84,252.64,254.58,280.36,-12.4
Owais Metal Min,INE0R8M01017,257.4,261.2,278.82,381.74,547.09,-53
Tiger Logis,INE906O01029,35.53,35.98,36.86,39.82,49.15,-27.7
Platinum Inds,INE0PT501018,244,245.29,251.29,265.38,277.67,-12.1
Purv Flexipack,INE0R6C01012,70.55,75.24,86.27,91.14,99.82,-29.3
Mukka Proteins,INE0CG401037,23.95,23.98,24.21,24.88,29.69,-19.3
R K Swamy,INE0NQ801033,109.2,110.76,112.46,122.98,176.42,-38.1
V R Infraspace,INE0QQM01017,145,154.65,171.07,188.78,212.52,-31.8
JG Chemicals,INE0MB501011,343,350.98,356.66,392.5,393.22,-12.8
Sona Machinery,INE0Q6H01012,45,45.79,46.93,58.77,80.94,-44.4
Shree Karni Fab,INE0S4Y01010,479.95,487.97,489.79,527.2,590.02,-18.7
Krystal Integra,INE0QN801017,503,513.53,516.37,549.57,578.38,-13
Refex Ind,INE056I01025,257.45,260.56,279.43,324.89,394.82,-34.8
Dhatre Udyog,INE715T01031,5.65,5.72,5.81,6.2,7.71,-26.7
Jay Kailash Nam,INE0MSS01019,20,20.05,22.21,35,52.36,-61.8
Ramdevbaba Solv,INE0RJH01010,89.45,92.39,97.23,108.49,117.31,-23.8
Finelistings,INE0QOQ01013,16.6,16.97,17.25,22.9,30.63,-45.8
Premier Roadlin,INE0CFG01012,76.75,77.67,77.98,81.58,92.45,-17
Vardhman Poly,INE835A01029,5.95,6.19,6.21,7.04,9.96,-40.3
Awfis Space,INE108V01019,486.5,491.93,498.18,546.66,609.97,-20.2
3C IT Solutions,INE0R7D01018,15.92,15.99,16.83,19.58,23.66,-32.7
DEE Development,INE841L01016,209.8,210.74,215,231.17,257.88,-18.6
Falcon Techno,INE0PQK01013,14.8,15.18,15.7,17.21,24.98,-40.8
Dindigul Farm,INE0S6R01027,14.21,14.92,15.33,17.12,25.74,-44.8
Share Ind Sec,INE932X01026,158.5,163.34,167.39,172.64,176.71,-10.3
Winny Immigrati,INE0S9101013,63,70.15,70.55,94.08,168.07,-62.5
Stanley Lifesty,INE01A001028,192,193.71,211.1,241.71,303.81,-36.8
Sylvan Ply,INE01IH01015,58.5,59.63,62.68,65.55,73.48,-20.4
Worth Invest,INE114O01020,5.29,5.71,6.45,11.56,21.18,-75
National Peroxi,INE0PO601011,429.7,455.61,476.33,537.62,616.97,-30.4
