678,INE0HLU01028,,,,,N,,,,
679,INE0HMF01019,,,,,,Y,,,
680,INE0HOQ01053,,,,,,,,,
681,INE0HPK01012,,,,,,Y,,,
682,INE0HQI01014,,,,,N,,,,
683,INE0HR601026,,,,,,,,,
684,INE0HS001028,,,,,N,,,,
685,INE0HSD01011,,,,,N,,,,
686,INE0HV901016,,,,,,,,,
687,INE0I0M01023,,,,,N,,,,
688,INE0I0T01010,,,,,,Y,Y,,
689,INE0I2F01015,,,,,,,,,
690,INE0I3401014,,,,,,,,,
691,INE0I7C01011,,,,,,Y,,,
692,INE0I7D01019,,,,,Y,Y,Y,Y,Y
693,INE0ID001024,,,,,,,,,
694,INE0IGO01011,,,,,,Y,,,
695,INE0IJF01013,,,,,,Y,,,
696,INE0ILV01024,,,,,,,,,
697,INE0INJ01017,,,,,,,,,
698,INE0INX01018,,,,,,,,,
699,INE0IQ001011,,,,,,Y,Y,,
700,INE0ISZ01012,,,,,,,,,
701,INE0ITO01014,,,,N,N,,,,
702,INE0IX101010,,,,,,Y,Y,,
703,INE0J0B01017,,,,,N,,,,
704,INE0J1E01027,,,,,N,,,,
705,INE0J1F01024,Y,,,,Y,Y,Y,Y,Y
706,INE0J1P01015,,,,,N,,,,
707,INE0J1Y01017,,,,,,,,,
708,INE0J2K01014,,,,,,,,,
709,INE0J5401028,,,,,,Y,Y,,
710,INE0J5601015,,,,,,Y,Y,,
711,INE0J5801029,,,,,N,,,,
712,INE0J6801010,,,,,,Y,Y,,
713,INE0J6L01013,,,,,N,,,,
714,INE0JA001018,,,,,N,,,,
715,INE0JHH01011,,,,,,Y,,,
716,INE0JM501013,,,,,,Y,,,
717,INE0JMN01019,,,,,,,,,
718,INE0JNA01014,,,N,,,,,,
719,INE0JO301016,,,,,,Y,Y,,
720,INE0JPD01013,,,,,,Y,,,
721,INE0JQS01019,,,,,,,,,
722,INE0JR301013,,,,,,,,,
723,INE0JR601024,,,,,,,,,
724,INE0JRD01019,,,,,,,,,
725,INE0JS101016,,,,,N,,,,
726,INE0JSJ01014,,,,,Y,Y,Y,Y,Y
727,INE0JSX01015,,,,,N,,,,
728,INE0JUS01029,,,,,,Y,Y,,
729,INE0JVD01011,,,,,,,,,
730,INE0JVO01026,,,,,,,,,
731,INE0JWS01017,,,,,,Y,Y,,
732,INE0JWV01011,,,,,,Y,Y,,
733,INE0JYY01011,,,,,Y,Y,Y,Y,Y
734,INE0JZS01010,,,,,Y,Y,Y,Y,Y
735,INE0K1401020,,,,,,Y,Y,,
736,INE0K4D01020,,,,,,,,,
737,INE0K5H01010,,,,,,Y,Y,,
738,INE0K6601012,,,,,,,,,
739,INE0K6L01010,,,,,,,,,
740,INE0KA601012,,,,,,Y,Y,,
741,INE0KBH01020,,,,,N,,,,
742,INE0KCE01017,,,,,,,,,
743,INE0KFF01017,,,,,,,,,
744,INE0KGZ01021,,,,,,,,,
745,INE0KKN01029,,,,,Y,Y,Y,Y,Y
746,INE0KL801015,,,,,,,,,
747,INE0KN201016,,,,,,,,,
748,INE0KN801013,,,,,N,,,,
749,INE0KNT01012,,,,,,,,,
750,INE0KNW01016,,,,,,,,,
751,INE0KPY01017,,,,,,,,,
752,INE0KQN01018,,,,,,Y,Y,,
753,INE0KQQ01011,,,,,,,,,
754,INE0KR801019,,,,,N,,,,
755,INE0KSN01014,,,,,,Y,,,
756,INE0KT901015,,,,,N,,,,
757,INE0KZ301010,,,,,,Y,Y,,
758,INE0KZF01015,,,,,,,,,
759,INE0L0L01012,,,,,,Y,Y,,
760,INE0L1C01019,,,,,,,,,
761,INE0L2Y01011,,,,,Y,Y,Y,Y,Y
762,INE0L3501015,N,,,N,N,,,,
763,INE0L4K01016,,,,,,,,,
764,INE0L4V01013,,,,,,Y,Y,,
765,INE0LA901015,,,,,N,,,,
766,INE0LAA01017,,,,,N,,,,
767,INE0LB101011,,,,,,Y,,,
768,INE0LCG01010,,,,,,Y,Y,Y,
769,INE0LCL01028,,,,Y,,Y,Y,,
770,INE0LCW01025,,,,,,,,,
771,INE0LDI01022,,,,,N,,,,
772,INE0LEX01011,,,,,N,,,,
773,INE0LEZ01016,,,,,,,,,
774,INE0LGX01024,,,,,,,,,
775,INE0LLY01014,,,,,,,,,
776,INE0LMW01024,,,,,N,,,,
777,INE0LOJ01019,,,,,,,,,
778,INE0LP301011,,,,,,,,,
779,INE0LQG01010,,,,,,,,,
780,INE0LQQ01019,,,,,,Y,,,
781,INE0LQS01015,,,,,,,,,
782,INE0LR101013,,,,,,,,,
783,INE0LRU01027,,,,,N,,,,
784,INE0LRY01011,,,,,,Y,Y,,
785,INE0LS001014,,,,,,,,,
786,INE0LWY01029,,,,,N,,,,
787,INE0LXG01040,,,,,,Y,Y,,
788,INE0LXT01019,,,,,N,,,,
789,INE0LZO01015,,,,,,Y,,,
790,INE0M1F01011,,,,,Y,Y,Y,Y,Y
791,INE0M2X01012,,,,,,Y,Y,,
792,INE0M3X01010,,,,,,Y,,,
793,INE0M4D01010,,,,,N,,,,
794,INE0M4L01013,,,,,,,,,
795,INE0M7001010,,,,,N,,,,
796,INE0M8901010,,,,,N,,,,
797,INE0M9Q01011,,,,,Y,Y,Y,Y,Y
798,INE0MB501011,,,,,N,,,,
799,INE0MC401013,,,,,,,,,
800,INE0MEG01014,,,,,,Y,,,
801,INE0MGA01012,,,,,N,,,,
802,INE0MGM01017,,,,,N,,,,
803,INE0MGS01014,,,,,,Y,Y,,
804,INE0MHO01029,,,,,,Y,,,
805,INE0MID01012,,,,,,,,,
806,INE0MIO01019,N,,,,N,,,,
807,INE0MIS01010,,,,,,Y,Y,Y,
808,INE0MJQ01020,,,,,,,,,
809,INE0MKA01014,,,,,,,,,
810,INE0MLA01012,,,,,N,,,,
811,INE0MLS01022,,,,,,Y,,,
812,INE0MLZ01019,,,,,,,,,
813,INE0MM001019,,,,,,Y,Y,,
814,INE0MNP01016,,,,,N,,,,
815,INE0MO401019,,,,,,,,,
816,INE0MOT01016,Y,Y,,,Y,Y,Y,Y,Y
817,INE0MPU01011,,,,,,,,,
818,INE0MQD01015,,,,,N,,,,
819,INE0MRE01011,,,,,N,,,,
820,INE0MSK01016,,,,,N,,,,
821,INE0MSS01019,,,,,N,,,,
822,INE0MV001018,,,,,,Y,,,
823,INE0MVO01012,,,,,,,,,
824,INE0MWH01014,,,,,N,,,,
825,INE0MYZ01012,,,,,,,,,
826,INE0N0J01014,,,,,,,,,
827,INE0N0Y01013,,,,,,,,,
828,INE0N1L01018,,,,,N,,,,
829,INE0N2D01013,,,,,,Y,Y,,
830,INE0N2P01017,,,,,,,,,
831,INE0N4G01012,,,,,N,,,,
832,INE0N5801013,,,,,,Y,,,
833,INE0N5H01017,,,,,,,,,
834,INE0N5O01013,,,,,,Y,,,
835,INE0N6U01018,,,,,,,,,
836,INE0N7F01017,,,,,,Y,,,
837,INE0N7S01028,,,,,,Y,Y,,
838,INE0N7W01012,,,,,,Y,Y,,
839,INE0NA301016,,,,,,Y,Y,,
840,INE0NA501011,Y,,,Y,Y,Y,Y,Y,Y
841,INE0NAZ01010,,,,,,,,,
842,INE0NB801022,,,,,,Y,,,
843,INE0NC801013,,,,,,,,,
844,INE0NDX01019,,,,,,Y,,,
845,INE0NEV01011,,,,,,,,,
846,INE0NIJ01017,,,,,,Y,,,
847,INE0NJ001013,,,,,,Y,Y,,
848,INE0NLB01018,,,,,,,,,
849,INE0NLT01010,,,,,,,,,
850,INE0NN701020,,,,,,,,,
851,INE0NNS01018,,,,,,Y,Y,,
852,INE0NNZ01013,,,,,,Y,,,
853,INE0NON01025,,,,,N,,,,
854,INE0NPA01011,,,,,N,,,,
855,INE0NPI01014,,,,,,,,,
856,INE0NQ401016,,,,,,,,,
857,INE0NQ801033,,,,,N,,,,
858,INE0NR501012,,,,,,,,,
859,INE0NR701018,,,,,,,,,
860,INE0NT601018,,,,,,,,,
861,INE0NT901020,,,,,,Y,,,
862,INE0NTC01019,,,,,,,,,
863,INE0NUL01018,,,,,N,,,,
864,INE0NVI01020,,,,,,,,,
865,INE0NYN01016,N,,,,N,,,,
866,INE0NZF01019,,,,,,,,,
867,INE0O0001013,,,,,N,,,,
868,INE0O0201019,,,,,,Y,Y,,
869,INE0O1M01015,,,,,N,,,,
870,INE0O1T01010,,,,,,,,,
871,INE0O3901029,,,,,,,,,
872,INE0O3O01017,,,,N,N,,,,
873,INE0O4601016,,,,,N,,,,
874,INE0O4M01019,,,,,,Y,,,
875,INE0O4R01018,,,,,,,,,
876,INE0O5T01011,,,,,,Y,Y,Y,
877,INE0O6601022,,,,,,Y,Y,Y,
878,INE0O6A01019,,,,,,,,,
879,INE0O7401018,,,,,,,,,
880,INE0O7A01017,,,,,,,,,
881,INE0O7P01015,,,,,,Y,Y,,
882,INE0O7R01011,,,,,,,,,
883,INE0O8901016,,,,,,Y,,,
884,INE0O9L01010,N,,,N,,,,,
885,INE0O9T01021,,,,,,Y,Y,,
886,INE0OAF01028,,,,,,,,,
887,INE0OCC01013,,,,,,,,,
888,INE0OFK01019,,,,,,Y,,,
889,INE0OGG01015,,,,,,,,,
890,INE0OJ401014,,,,,,,,,
891,INE0OJW01016,,,,,,,,,
892,INE0OJZ01019,,,,,,,,,
893,INE0OK701014,,,,,,Y,,,
894,INE0OKG01017,,,,,,Y,,,
895,INE0OL001018,,,,,,,,,
896,INE0OLH01013,,,,,,Y,,,
897,INE0OLS01010,,,,,,Y,,,
898,INE0OLZ01015,,,,,,Y,Y,,
899,INE0OMF01015,,,,,N,,,,
900,INE0OMI01019,,,,,Y,Y,Y,Y,Y
901,INE0OMO01025,,,,,N,,,,
902,INE0OMZ01013,,,,,,,,,
903,INE0ON201012,,,,,N,,,,
904,INE0ONG01011,,,,,,,,,
905,INE0OO201011,,,,,,,,,
906,INE0OPA01019,,,,,N,,,,
907,INE0OPC01015,,,,,,,,,
908,INE0OPS01011,,,,,,Y,,,
909,INE0ORA01015,,,,,,Y,,,
910,INE0ORS01017,,,,,,Y,,,
911,INE0OSJ01014,,,,,,,,,
912,INE0OUT01019,,,,,,,,,
913,INE0OUW01013,,,,,,Y,Y,Y,
914,INE0OV601013,,,,,,,,,
915,INE0OVI01010,,,,,N,,,,
916,INE0OWC01011,,,,Y,Y,Y,Y,Y,Y
917,INE0OWX01025,,,,,,Y,,,
918,INE0OXV01027,,,,,,,,,
919,INE0OXY01013,,,,,,,,,
920,INE0OYE01013,,,,,N,,,,
921,INE0OYK01010,,,,,N,,,,
922,INE0P0001010,,,,,N,,,,
923,INE0P1P01017,,,,,,,,,
924,INE0P1Q01015,,,,,,Y,,,
925,INE0P3N01018,,,,,,Y,,,
926,INE0P4701011,,,,,,,,,
927,INE0P4P01011,,,,,,Y,,,
928,INE0P4T01013,,,,,N,,,,
929,INE0P5R01014,,,,,,,,,
930,INE0P6701019,,,,,,Y,Y,Y,
931,INE0P6P01016,,,,,,Y,,,
932,INE0P7201019,,,,,,Y,,,
933,INE0P8X01016,,,,,,,,,
934,INE0P9J01013,,,,,,,,,
935,INE0PA401012,,,,,,Y,Y,,
936,INE0PA801013,,,,,,,,,
937,INE0PB301013,,,,,,,,,
938,INE0PCU01012,,,,,Y,Y,Y,Y,Y
939,INE0PCY01014,,,,,,Y,,,
940,INE0PDJ01013,,,,,N,,,,
941,INE0PE401018,,,,,,Y,,,
942,INE0PEQ01016,,,,Y,,Y,Y,,
943,INE0PIC01017,,,,,,,,,
944,INE0PK601023,,,,,,,,,
945,INE0PKD01011,,,,,,,,,
946,INE0PLQ01011,,,,,N,,,,
947,INE0PLX01017,,,,,,,,,
948,INE0PMR01017,,,,,,,,,
949,INE0PO601011,N,N,,,N,,,,
950,INE0POP01017,,,,,,,,,
951,INE0POU01017,,,,,,,,,
952,INE0PPK01015,,,,,,Y,Y,,
953,INE0PPS01018,N,N,,,N,,,,
954,INE0PQ001012,,,,,,Y,Y,Y,
955,INE0PQ101010,,,,,,Y,,,
956,INE0PQ601019,,,,,,,,,
957,INE0PQK01013,N,N,,,N,,,,
958,INE0PRF01011,,,,,Y,Y,Y,Y,Y
959,INE0PSC01024,,,,,,,,,
960,INE0PSK01027,,,,,,,,,
961,INE0PT101017,,,,,,Y,Y,Y,
962,INE0PT501018,,,,,N,,,,
963,INE0PTF01017,,,,,,,,,
964,INE0PTR01012,,,,,,Y,Y,Y,
965,INE0PUC01020,,,,,,Y,Y,Y,
966,INE0PW501021,,,,,N,,,,
967,INE0PXC01024,,,,,N,,,,
968,INE0PYT01018,,,,,N,,,,
969,INE0PZA01015,,,,,N,,,,
970,INE0PZB01013,,,,,,Y,,,
971,INE0PZK01014,,,,,N,,,,
972,INE0Q0M01015,,,,,,,,,
973,INE0Q1R01012,,,,,,,,,
974,INE0Q1S01010,,,,,,,,,
975,INE0Q1W01012,,,,,N,,,,
976,INE0Q2V01012,,,,,,Y,Y,,
977,INE0Q3401017,,,,,,,,,
978,INE0Q3J01015,,,,,,,,,
979,INE0Q3R01026,,,,,,Y,Y,,
980,INE0Q4701019,,,,,,Y,,,
981,INE0Q5D01013,Y,Y,,,Y,Y,Y,Y,Y
982,INE0Q6001012,N,N,,,N,,,,
983,INE0Q6H01012,,,,,N,,,,
984,INE0Q7P01013,,,,Y,,Y,,,
985,INE0Q8P01029,,,,,,,,,
986,INE0Q9301021,,,,,,,,,
987,INE0Q9601016,,,,N,,,,,
988,INE0Q9Q01017,,,,,,Y,Y,,
989,INE0Q9W01015,,,,,,Y,,,
990,INE0QA601016,,,,,,Y,,,
991,INE0QBD01018,,,,,N,,,,
992,INE0QBU01012,Y,Y,,,Y,Y,Y,Y,Y
993,INE0QD201012,,,,,,,,,
994,INE0QEI01011,,,,,,Y,Y,,
995,INE0QFE01017,,,,,,,,,
996,INE0QFT01015,,,,,N,,,,
997,INE0QG301017,,,,,,,,,
998,INE0QHG01026,,,,,,Y,,,
999,INE0QHY01011,,,,,,Y,,,
1000,INE0QI101019,,,,,,Y,,,
1001,INE0QJ901011,,,,,,Y,,,
1002,INE0QJL01014,,,,,,,,,
1003,INE0QMR01015,,,,,,Y,,,
1004,INE0QMV01017,,,,,,,,,
1005,INE0QN801017,,,,,N,,,,
1006,INE0QOQ01013,,,N,,N,,,,
1007,INE0QP001012,,,,,N,,,,
1008,INE0QP701017,,,,,,Y,,,
1009,INE0QPI01025,N,,,,,,,,
1010,INE0QQJ01021,Y,,,,Y,Y,Y,Y,Y
1011,INE0QQM01017,N,,,,N,,,,
1012,INE0QRL01017,,,,,N,,,,
1013,INE0QRV01016,,,,,,,,,
1014,INE0QSB01016,,,,,,Y,,,
1015,INE0QSK01017,,,,,N,,,,
1016,INE0QTE01018,,,,,,Y,,,
1017,INE0QTF01015,,,,,,,,,
1018,INE0QU501030,,,,,,Y,,,
1019,INE0QUV01010,,,Y,,,Y,Y,,
1020,INE0QVH01025,,,,,,,,,
1021,INE0QW501012,,,,,,,,,
1022,INE0QWN01013,,,,,,Y,,,
1023,INE0QX401014,,,,,,,,,
1024,INE0QXL01015,,,,,,,,,
1025,INE0QYI01019,N,N,,,N,,,,
1026,INE0QZR01017,N,,,,,,,,
1027,INE0R0201012,,,,,N,,,,
1028,INE0R0J01010,,,,,,Y,,,
1029,INE0R3101011,,,,,N,,,,
1030,INE0R3501012,,,,,,Y,Y,,
1031,INE0R4701017,,,,,,,,,
1032,INE0R4L01018,,,,,,,,,
1033,INE0R4Z01018,,,,,,,,,
1034,INE0R6C01012,,,,,N,,,,
1035,INE0R6Z01013,,,,,,Y,,,
1036,INE0R7301013,,,,,,,,,
1037,INE0R7401011,,,,,,,,,
1038,INE0R7D01018,,,,,N,,,,
1039,INE0R8101016,Y,,,,Y,Y,Y,Y,Y
1040,INE0R8B01010,,,,,,Y,,,
1041,INE0R8C01018,,,,,N,,,,
1042,INE0R8M01017,,,,,N,,,,
1043,INE0R9101015,N,,,,N,,,,
1044,INE0R9401019,,,,,,Y,,,
1045,INE0RB801010,,,,,Y,Y,Y,Y,Y
1046,INE0RBQ01018,,,,,,,,,
1047,INE0RCG01017,,,,,N,,,,
1048,INE0RDE01010,,,,,,Y,,,
1049,INE0RDJ01019,,,,,,,,,
1050,INE0RDM01013,,,,,N,,,,
1051,INE0RDR01012,,,,,,Y,,,
1052,INE0RE001014,,,,,,Y,Y,Y,
1053,INE0RFP01011,,,,,,,,,
1054,INE0RGM01016,,,,,,,,,
1055,INE0RH001011,,,,,,,,,
1056,INE0RHD01013,,,,,,,,,
1057,INE0RJ901010,,,,,N,,,,
1058,INE0RJH01010,N,,,,N,,,,
1059,INE0RMF01018,,,,,,,,,
1060,INE0RMR01013,,,,,,Y,,,
1061,INE0RNZ01014,,,,,N,,,,
1062,INE0RPM01017,,,,,N,,,,
1063,INE0RQZ01017,,,,Y,,Y,,,
1064,INE0RRU01016,,,,,,Y,Y,,
1065,INE0RTI01017,,,,,,Y,Y,,
1066,INE0RUJ01013,,,,N,,,,,
1067,INE0RUV01018,,,,,,Y,Y,,
1068,INE0RUY01012,N,,,,,,,,
1069,INE0RWQ01014,,,,,,Y,Y,,
1070,INE0RWU01016,,,,,,,,,
1071,INE0RXB01022,,,,,,,,,
1072,INE0RXS01018,,,,,,,,,
1073,INE0RYC01010,,,,,,,,,
1074,INE0RYR01018,,,,,N,,,,
1075,INE0S1D01010,,,,,,,,,
1076,INE0S1L01013,,,,,,,,,
1077,INE0S2G01011,,,,,,Y,,,
1078,INE0S2V01010,,,,,,Y,Y,,
1079,INE0S2W01018,,,,,N,,,,
1080,INE0S3G01027,,,,,,Y,,,
1081,INE0S3H01017,,,,,N,,,,
1082,INE0S4R01014,,,,,N,,,,
1083,INE0S4Y01010,N,,,,N,,,,
1084,INE0S5T01017,,,,,,,,,
1085,INE0S6R01027,,,N,,N,,,,
1086,INE0S6S01017,,,,,,,,,
1087,INE0S7C01019,,,,,N,,,,
1088,INE0S8401018,,,,,,,,,
1089,INE0S9101013,,,,,N,,,,
1090,INE0S9X01011,,,,,,Y,,,
1091,INE0SA001017,,,,,,,,,
1092,INE0SBP01018,,,,,,Y,Y,,
1093,INE0SC101013,,,,,Y,Y,Y,Y,Y
1094,INE0SCB01016,,,,,,,,,
1095,INE0SCO01019,,,,,,Y,Y,,
1096,INE0SFW01015,,,,,,,,,
1097,INE0SG001011,,,,,,Y,,,
1098,INE0SGC01015,,,,,,,,,
1099,INE0SGZ01016,,,,,N,,,,
1100,INE0SH001010,,,,,,,,,
1101,INE0SI601032,,,,,N,,,,
1102,INE0SII01026,,,,,,Y,Y,,
1103,INE0SIK01014,,,,,,,,,
1104,INE0SJA01013,,,,,,,,,
1105,INE0SJX01015,,,,,,Y,,,
1106,INE0SK801018,,,,,N,,,,
1107,INE0SMA01017,,,,,,Y,Y,,
1108,INE0SMR01011,,,,,,Y,,,
1109,INE0SMU01015,,,,,,Y,,,
1110,INE0SMW01011,,,,,Y,Y,Y,Y,Y
1111,INE0SMY01017,N,N,,,N,,,,
1112,INE0SN801015,,,,,,,,,
1113,INE0SOY01013,,,,,,,,,
1114,INE0SQH01013,,,,,,,,,
1115,INE0SQY01018,,,,,,Y,Y,,
1116,INE0SQZ01015,,,,,,,,,
1117,INE0SRI01019,,,,,,,,,
1118,INE0SRP01014,,,,,,,,,
1119,INE0STM01017,,,,,,,,,
1120,INE0SUH01015,,,,,,,,,
1121,INE0SUM01015,,,,,,,,,
1122,INE0SUN01013,,,,,N,,,,
1123,INE0SVO01019,,,,,,Y,Y,,
1124,INE0SVY01018,,,,,,Y,Y,Y,
1125,INE0SVZ01015,,,,,,,,,
1126,INE0SYV01018,,,,,,Y,,,
1127,INE0SZ301012,,,,,N,,,,
1128,INE0T0L01014,,,,,,Y,,,
1129,INE0T3401029,,,,,,Y,,,
1130,INE0T4V01015,,,,,,Y,,,
1131,INE0T7B01010,,,,,,Y,Y,,
1132,INE0T8T01010,,,,,,,,,
1133,INE0T9I01011,,,,,,Y,,,
1134,INE0TBQ01014,,,,,N,,,,
1135,INE0TD101011,,,,,N,,,,
1136,INE0TD301017,,,,,,Y,,,
1137,INE0TD401015,N,,,N,,,,,
1138,INE0TFB01017,,,,,Y,Y,Y,Y,Y
1139,INE0TG901011,,,,,,,,,
1140,INE0TGG01014,,,,,N,,,,
1141,INE0TGX01019,,,,,,Y,,,
1142,INE0TIR01017,N,,,,N,,,,
1143,INE0TJ801010,,,,,Y,Y,Y,Y,Y
1144,INE0TL001013,,,,Y,,Y,,,
1145,INE0TNX01015,,,,,,,,,
1146,INE0TO601017,,,,,,Y,,,
1147,INE0TO701015,,,,,,,,,
1148,INE0TP801012,,,,,,,,,
1149,INE0TQE01026,,,,,,,,,
1150,INE0TR001017,,,,,,,,,
1151,INE0TSF01011,,,,,,Y,,,
1152,INE0TTG01017,,,,,,,,,
1153,INE0TVT01024,,,,,,,,,
1154,INE0TY101024,,,,,,Y,,,
1155,INE0U0201016,,,,,,Y,,,
1156,INE0U1T01012,,,,,,,,,
1157,INE0U2501017,,,,,,,,,
1158,INE0U2L01017,,,,,,Y,Y,,
1159,INE0U2M01015,,,,,,Y,,,
1160,INE0U2N01013,Y,Y,,,Y,Y,Y,Y,Y
1161,INE0U3I01011,,,,,N,,,,
1162,INE0U4101014,,,,,,Y,,,
1163,INE0U4701011,,,,,N,,,,
1164,INE0U4H01011,N,,,,N,,,,
1165,INE0U6201010,,,,,,Y,,,
1166,INE0U6N01014,,,,,N,,,,
1167,INE0U7V01015,,,,,,,,,
1168,INE0U9101019,,,,,,,,,
1169,INE0U9D01019,,,,,,,,,
1170,INE0UCN01017,,,,,,Y,,,
1171,INE0UH001016,,,,,,Y,Y,Y,
1172,INE0UIZ01018,,,,,,,,,
1173,INE0UJF01018,,,,,,Y,,,
1174,INE0UMC01019,,,,,,Y,Y,Y,
1175,INE0UOS01011,,,,,N,,,,
1176,INE0UOY01019,,,,,N,,,,
1177,INE0UQ601012,,,,,,,,,
1178,INE0URU01010,,,,,,Y,Y,,
1179,INE0US801024,,,,,,Y,,,
1180,INE0UYG01015,,,,,,Y,Y,,
1181,INE0UYT01018,,,,,,Y,Y,,
1182,INE0UZO01024,,,,,N,,,,
1183,INE0V0L01028,,,,,N,,,,
1184,INE0V0Q01019,,,,,N,,,,
1185,INE0V0W01025,,,,,,,,,
1186,INE0V3U01015,,,,,N,,,,
1187,INE0V6F01027,,,,,,Y,,,
1188,INE0V7W01012,,,,,Y,Y,Y,Y,Y
1189,INE0V9N01017,,,,,,,,,
1190,INE0V9Q01010,,,,,,,,,
1191,INE0V9V01010,,,,,,Y,Y,,
1192,INE0VBS01016,N,,,,,,,,
1193,INE0VCK01011,,,,,,,,,
1194,INE0VDK01019,,,,,,Y,Y,,
1195,INE0VDM01015,,,,,,Y,,,
1196,INE0VG001016,,,,,Y,Y,Y,Y,Y
1197,INE0VG601013,,,,,,,,,
1198,INE0VI201010,Y,,,,,Y,Y,,
1199,INE0VJT01017,,,,,,,,,
1200,INE0VN801010,,,,,,,,,
1201,INE0VNH01014,,,,,,,,,
1202,INE0VOV01021,,,,,,Y,,,
1203,INE0VRH01015,,,,,N,,,,
1204,INE0VWL01017,,,,,N,,,,
1205,INE0VYX01018,,,,,,Y,Y,Y,
1206,INE0VZS01015,,,,,,,,,
1207,INE0VZX01015,,,,,,,,,
1208,INE0W0H01017,,,,,N,,,,
1209,INE0W1601012,,,,,,Y,,,
1210,INE0W2G01015,,,,,,,,,
1211,INE0W4D01018,,,,,,,,,
1212,INE0W4K01013,,,,,,Y,Y,,
1213,INE0W5Q01017,,,,,,Y,,,
1214,INE0WCH01015,,,,,,Y,,,
1215,INE0WDX01010,,,,,,,,,
1216,INE0WL201014,N,,,,N,,,,
1217,INE0WL801011,,,,,,,,,
1218,INE0WL901019,,,,,,,,,
1219,INE0WO601020,,,,,,,,,
1220,INE0WRP01016,N,,,,N,,,,
1221,INE0WVU01018,,,,,,,,,
1222,INE0WXM01011,,,,,,Y,,,
1223,INE0X3M01010,,,,,,Y,,,
1224,INE0X4A01013,,,,,,,,,
1225,INE0X6F01017,,,,,,Y,,,
1226,INE0XAD01024,,,,,,Y,Y,Y,
1227,INE0XBS01012,,,,,,Y,,,
1228,INE0XCV01014,,,,,,,,,
1229,INE0XJ501010,,,,,,Y,,,
1230,INE0XLO01010,,,,,,Y,,,
1231,INE0XM301010,,,,,N,,,,
1232,INE0XOW01017,,,,,,Y,Y,,
1233,INE0XRN01019,,,,,,,,,
1234,INE0XRR01010,,,,,,,,,
1235,INE0XUS01012,,,,,,,,,
1236,INE0XWS01018,,,,,,,,,
1237,INE0XX801016,,,,,,,,,
1238,INE0Y0E01012,,,,,,Y,,,
1239,INE0Y5H01014,,,,,,Y,,,
1240,INE0Y8W01017,,,,,,,,,
1241,INE0YAL01017,,,,,,,,,
1242,INE0YD401026,,,,,,,,,
1243,INE0YDV01010,,,,,,Y,,,
1244,INE0YG001013,N,,,,N,,,,
1245,INE0YHV01011,,,,,,Y,Y,,
1246,INE0YJA01011,,,,,,Y,,,
1247,INE0YJV01017,,,,,,,,,
1248,INE0YKW01013,,,,,,Y,,,
1249,INE0YON01014,,,,,,,,,
1250,INE0YRN01017,,,,,Y,Y,Y,Y,Y
1251,INE0YRO01015,,,,,N,,,,
1252,INE0YU901016,,,,,,Y,Y,,
1253,INE0Z4F01028,,,,,,,,,
1254,INE0Z7N01017,,,,,,Y,,,
1255,INE0ZDY01011,,,,,,,,,
1256,INE0ZHT01012,,,,,,Y,,,
1257,INE0ZI101018,,,,N,N,,,,
1258,INE0ZN101029,,,,,Y,Y,Y,Y,Y
1259,INE0ZOL01023,,,,,,,,,
1260,INE0ZOM01013,,,,,,Y,,,
1261,INE0ZRC01017,,,,,,Y,Y,,
1262,INE0ZTO01018,,,,,,,,,
1263,INE100A01010,,,,,,Y,Y,Y,
1264,INE100C01024,,,,,,,,,
1265,INE100D01014,,,,,,,,,
1266,INE100E01012,,,,,,,,,
1267,INE101A01026,,,,,Y,Y,Y,Y,Y
1268,INE101D01020,,,,,Y,Y,Y,Y,Y
1269,INE101E01010,,,,,,Y,Y,Y,
1270,INE101H01013,,,,,N,,,,
1271,INE101I01011,N,,,,N,,,,
1272,INE102A01024,,,,,,Y,Y,,
1273,INE102B01014,,,,,,,,,
1274,INE102C01020,,,,,,Y,Y,,
1275,INE102D01028,,,,,,Y,Y,Y,
1276,INE102E01018,,,,,,Y,,,
1277,INE102F01015,,,,,,Y,Y,,
1278,INE102I01027,,,,,N,,,,
1279,INE103A01014,,,,,,,,,
1280,INE103C01036,,,,,,,,,
1281,INE103E01016,,,,,N,,,,
1282,INE103V01028,,,,,,,,,
1283,INE104101014,,,,,,Y,,,
1284,INE104201012,N,,,,N,,,,
1285,INE104A01012,,,,,N,,,,
1286,INE104E01014,,,,,,,,,
1287,INE104F01029,,,,,,Y,Y,,
1288,INE104S01022,,,,,,,,,
1289,INE105A01035,,,,,,Y,Y,,
1290,INE105C01023,,,,,,Y,,,
1291,INE105D01013,,,,,,,,,
1292,INE105I01020,,,,,N,,,,
1293,INE105J01010,,,,,,Y,,,
1294,INE106C01013,N,,,,N,,,,
1295,INE106G01014,,,,,,,,,
1296,INE106I01010,,,,,,,,,
1297,INE106T01025,,,,,,,,,
1298,INE107A01015,,,,,,,,,
1299,INE107F01022,,,,,N,,,,
1300,INE108C01019,,,,,,Y,,,
1301,INE108E01023,,,,,,,,,
1302,INE108G01010,,,,,N,,,,
1303,INE108V01019,,,,,N,,,,
1304,INE109A01011,,,,,,,,,
1305,INE109B01019,,,,,,Y,Y,,
1306,INE109C01017,,,,,,Y,Y,,
1307,INE10A501018,,,,,,,,,
1308,INE10CM01027,,,,,,,,,
1309,INE10VS01016,,,,,,,,,
1310,INE10XK01019,,,,,,,,,
