Shreeoswal Seed,INE00IK01029,16.45,150.47,-5,-3.1,64298,-78.9,16.89,16.32,15.04,9.4,14.72,11.8,20.28,10.72
BR Goyal Infra,INE00ST01011,116.3,277.08,-9,-3.1,13000,116.7,123,116,129.62,-10.3,131.95,-11.9,177,95
Leo Dryfruits,INE0RH001011,63,112.72,-4,-3.1,24000,-72.1,64,63,68.69,-8.3,66.88,-5.8,91,52
Indo Farm Equip,INE622H01018,204,980.25,-32,-3.1,282053,25.1,212,201.95,215.6,-5.4,197.25,3.4,292.3,132.6
Concord Enviro,INE037Z01029,455.7,943.12,-30,-3.1,29390,-48.1,483.1,455.7,444.53,2.5,530.9,-14.2,788.95,350
Diffusion Engi,INE184O01015,318.2,1190.9,-38,-3.1,65376,47,327.35,315,336.9,-5.6,314.4,1.2,417.65,232.6
Redtape,INE0LXT01019,119.45,6603.2,-210,-3.1,351390,112.1,123.1,118.35,130.04,-8.1,140.91,-15.2,221.24,116.2
Space Incubat,INE797Z01028,.32,11.07,0,-3.1,1452085,-25.2,.34,.32,.26,23.1,.22,45.5,.42,.13
Shivalik Rasaya,INE788J01021,347.55,540.8,-18,-3.1,28664,130.7,358.9,347,400.27,-13.2,541.55,-35.8,872.65,347
Mohite Ind,INE154B01023,2.78,55.88,-2,-3.1,118425,127.8,2.89,2.7,3.07,-9.4,3.46,-19.7,5.95,2.33
Atvo Enterprise,INE219M01021,12.81,137.05,-4,-3.1,37539,-8.4,13.59,12.6,15.62,-18,15.78,-18.8,22.43,8.7
Sampre Nutri,INE375C01022,24.5,214.1,-7,-3.1,182819,38,25.75,24.2,46.11,-46.9,29.23,-16.2,84.65,10.45
Garnet Constn,INE797D01017,65.72,91.37,-3,-3.1,7605,111.4,68.25,65.5,66.22,-.8,40.99,60.3,77.85,21.6
Sobhagya Merc,INE754D01018,876.7,736.43,-23,-3.1,1789,192.8,918.7,858.75,909.81,-3.6,614.53,42.7,920.6,224.15
Hind Const,INE549A01026,19.17,5021.59,-162,-3.1,25105781,-39.5,19.84,19.07,23.62,-18.8,27.19,-29.5,40.65,16.93
Tainwala Chem,INE123C01018,183,171.36,-6,-3.1,2821,-60.7,183,183,194.32,-5.8,221.89,-17.5,320.5,155.1
Jindal Hot,INE726D01016,74.62,52.23,-2,-3.1,798,2750,76.09,74,78.73,-5.2,86.44,-13.7,109,74
Siyaram ,INE076B01028,607.5,2756.23,-88,-3.1,75499,74,623.95,601,709.34,-14.4,701.72,-13.4,1028.15,560.5
Jindal Photo,INE796G01012,1349.3,1384.38,-44,-3.1,7522,-66.7,1409,1337.7,1443.55,-6.5,992.63,35.9,1634.8,532.3
Oil Country ,INE591A01010,58.98,306.6,-10,-3.2,47919,19.8,60.13,58.01,65.31,-9.7,75,-21.4,101,58.01
NDA Securities,INE026C01013,33.89,20.16,-1,-3.2,4371,18.9,36.04,32.26,34.91,-2.9,40.58,-16.5,65.99,24.3
EL Forge,INE158F01017,17.42,35.4,-1,-3.2,25101,-72.1,18.66,17.06,15.92,9.4,20.81,-16.3,33.32,12.85
Inspirisys Sol,INE020G01017,86.14,341.29,-11,-3.2,4795,-68.8,86.15,86.14,92.86,-7.2,95.2,-9.5,120.25,67
Annvrridhhi Ven,INE075K01013,10.01,162.16,-5,-3.2,8675,-49.4,10.35,9.98,10.98,-8.8,14.35,-30.2,25.61,9
KPI Green Ener,INE542W01025,476.35,9400.34,-308,-3.2,1292644,-61.5,492.05,471.5,461.52,3.2,456.13,4.4,562.6,312.95
Transindia Real,INE0O3901029,26.96,662.41,-22,-3.2,42840,-62.5,27.72,26.96,28.22,-4.5,32.21,-16.3,41.3,24
Sati Poly Plast,INE0RPM01017,60,29.68,-1,-3.2,3000,50,60.05,60,67.9,-11.6,102.68,-41.6,197,58
Star Imaging,INE0YG001013,85.95,149.72,-5,-3.2,29000,141.7,88,81.8,121.84,-29.5,126.88,-32.3,152,81.8
Leela Palaces,INE0AQ201015,418.6,13979.48,-468,-3.2,659074,43.5,430.1,417.05,424.09,-1.3,423.15,-1.1,475,381.05
Desco Infratech,INE0TGG01014,184,141.24,-5,-3.2,19000,660,190,180.15,220.89,-16.7,232.11,-20.7,293.65,160
Premier Energie,INE0BS701011,762.45,34538.22,-1144,-3.2,5780740,-1.5,789.65,748.1,971.66,-21.5,1000.56,-23.8,1339.35,748.1
Achyut Health,INE0K1401020,5.7,134.27,-4,-3.2,103685,-57.6,5.9,5.4,5.67,.5,4.45,28.1,6.57,2.82
Parvati Sweet,INE295Z01015,6.92,103.21,-3,-3.2,6260,-37.9,7.17,6.87,7.06,-2,7.67,-9.8,10.73,6.24
Kridhan Infra,INE524L01026,4.23,40.09,-1,-3.2,106230,52,4.45,4.11,3.91,8.2,4.15,1.9,6.37,3.08
Peeti Sec,INE328D01011,22.75,8.53,0,-3.2,343,78.6,23.5,22.75,21.41,6.3,21.49,5.9,27.45,18.5
Vikas Proppant,INE767B01022,.31,15.95,-1,-3.2,70542,-38.6,.32,.3,0,0,0,0,.5,.29
MKP Mobility,INE676G01024,121,41.27,-1,-3.2,4,-97.1,121,118.75,130.59,-7.3,139.17,-13.1,226,102.65
Madhusudan Sec,INE856D01011,24,20.87,-1,-3.2,1096,-75.3,24.67,23.16,25.11,-4.4,23.21,3.4,29.9,17.51
Pix Trans,INE751B01018,1331.55,1814.12,-62,-3.3,13049,-14.6,1377.9,1321.3,1446.91,-8,1560.74,-14.7,2549.95,1225
Zeal Global Ser,INE0PPS01018,90.05,119.85,-4,-3.3,31200,766.7,91.6,89.25,104.81,-14.1,128.99,-30.2,182.05,89.25
Sakar Healthcar,INE732S01012,397.1,863.69,-30,-3.3,11332,3.7,412.05,395,387.84,2.4,326.27,21.7,444.3,210.1
Renol Polychem,INE0VZX01015,142,112.8,-4,-3.3,15600,1200,144,141,126.98,11.8,107.36,32.3,156,69
Envirotech Syst,INE0SUH01015,111.25,209.04,-7,-3.3,12000,-91.9,115,111.25,138.74,-19.8,124.92,-10.9,173,90.05
Chamunda Electr,INE11HG01018,49.3,54.25,-2,-3.3,27000,350,50.4,46,51.95,-5.1,47.91,2.9,71,36.1
Ashwini Contain,INE1A6Q01010,142.65,213.98,-7,-3.3,64000,-65.4,149.9,142.5,138.76,2.8,138.76,2.8,152,127.9
KVS Castings,INE163701019,59,110.64,-4,-3.3,18000,-92.9,59,58,68.34,-13.7,68.47,-13.8,86,54
Aditya Infotech,INE819V01029,1415,16586.63,-567,-3.3,123045,111.1,1490.9,1412.6,1498.26,-5.6,1410.02,.4,1747.55,1014.65
Borana Weaves,INE16SF01016,307.45,373.06,-13,-3.3,38828,-53.4,323.6,299.05,267.13,15.1,240.34,27.9,323.6,210.4
Acme Solar Hold,INE622W01025,230.05,13920.1,-481,-3.3,1376280,215.9,238.65,225.45,248.93,-7.6,244.24,-5.8,324.25,167.55
Kesar India,INE0L1C01019,1221,3017.43,-103,-3.3,18800,27,1265,1220,902.85,35.2,718.4,70,1280,476
West Leisur Res,INE266P01017,129.5,39.54,-1,-3.3,32,-44.8,129.5,129,122.82,5.4,142.43,-9.1,176.4,99.05
MBL Infra,INE912H01013,31.05,325.26,-11,-3.3,110236,542.8,32.1,30.88,37.28,-16.7,42.67,-27.2,66.32,29.36
Sahyadri Ind,INE280H01015,252.5,276.49,-10,-3.3,3231,12.3,258,250.55,254.19,-.7,272.24,-7.3,347.45,212
Indo Tech ,INE332H01014,1570.1,1667.45,-57,-3.3,14467,-2.7,1600.65,1570,1658.91,-5.4,2008.57,-21.8,3792.9,1502
Gillanders Arb,INE047B01011,101.55,216.73,-7,-3.3,7845,-50.5,106.7,101.55,115.98,-12.4,117.98,-13.9,151.5,92
RR Metalmaker,INE117K01013,29,26.13,-1,-3.3,727,49.3,30.57,29,32.22,-10,36.51,-20.6,52.5,24
Mohit Ind,INE954E01012,28.05,39.71,-1,-3.3,21288,198.9,29.11,28.05,31.06,-9.7,31.29,-10.4,46,24.06
Eastern Treads,INE500D01015,31.74,17.18,-1,-3.3,904,413.6,31.99,28.5,31.44,1,34.28,-7.4,41.99,27.01
Optimus Fin,INE031G01022,16.25,121.42,-4,-3.3,124092,.3,17,16.25,16.23,.1,20.32,-20,29,12.6
Global Capital ,INE062C01034,.58,23.1,-1,-3.3,178959,-1.7,.59,.56,.61,-4.9,.69,-15.9,.99,.51
Expo Engg,INE561D01025,66,150.46,-5,-3.3,5677,2,68.92,66,73.58,-10.3,67.76,-2.6,111,39
Cubex Tubings,INE144D01012,115.9,165.27,-6,-3.3,428328,5.6,124.4,113.2,95.18,21.8,94.63,22.5,143.82,67.34
Biofil Chem,INE829A01014,33.58,54.65,-2,-3.3,9605,-88.8,34.5,33.51,36.88,-8.9,44.4,-24.4,62.71,32.5
EFC (I),INE886D01026,288.2,2869.13,-98,-3.3,163410,18.6,299.6,287,290.02,-.6,290.89,-.9,373.7,171.35
Vipul,INE946H01037,11.2,134.38,-5,-3.3,241200,-71.8,11.58,10.96,9.35,19.8,11.28,-.7,21.92,7.4
Pro Fin Cap,INE732K01027,4.45,263.7,-9,-3.3,1771395,-52,4.74,4.37,5.23,-14.9,3.9,14.1,7.64,1.87
Inter Globe Fin,INE661M01016,77.4,52.8,-2,-3.3,819,520.5,80,76.4,89.04,-13.1,83.66,-7.5,125,57.6
Empire Ind,INE515H01014,931.45,558.87,-19,-3.3,2416,232.8,975.75,900,996.12,-6.5,1060.14,-12.1,1310,880.35
Hercules Invest,INE688E01024,150.15,480.48,-16,-3.3,17972,124.5,156.05,143.45,171.86,-12.6,174.46,-13.9,238.45,126
Reliance Chemo,INE750D01016,135.25,102.24,-4,-3.4,4362,-1.3,139.6,135.25,147.48,-8.3,168.2,-19.6,217.65,132.05
Infomedia ,INE669A01022,6.52,32.73,-1,-3.4,9055,3.8,6.53,6.42,7.14,-8.7,6.85,-4.8,9.76,4.87
Tamil Nad Tel,INE141D01018,9.76,44.58,-2,-3.4,22869,263.5,10.59,9.67,11.19,-12.8,12.2,-20,26.11,7.66
Kothari Prod,INE823A01017,71.95,429.47,-15,-3.4,11832,115,74,71.95,81.79,-12,80.76,-10.9,108.5,61.13
Sejal Glass,INE955I01036,845,853.45,-30,-3.4,105,-96.6,845,824.9,874.95,-3.4,588.69,43.5,1037.8,321.1
Alacrity Sec,INE030P01017,51.11,238.48,-8,-3.4,3562,-63.7,54.5,51.11,53.95,-5.3,72.62,-29.6,165.65,42.93
Palm Jewel,INE838Z01012,16.82,16.89,-1,-3.4,10516,-16.8,17.72,16.61,20.08,-16.2,27.59,-39,45.45,16.56
Veritaas Advert,INE0SRI01019,62.7,17.7,-1,-3.4,2400,-33.3,62.7,61.7,65.99,-5,79.97,-21.6,110,51.35
Iris Clothing,INE01GN01025,35.51,675.87,-24,-3.4,581662,20.9,37.37,34.8,34.01,4.4,30.21,17.5,39.49,20.73
Aristo Bio-Tech,INE082101010,111.05,75.6,-3,-3.4,800,-87.5,111.05,111.05,125.07,-11.2,125.36,-11.4,148,84.55
Solarium Green,INE0W0H01017,226,471.2,-17,-3.4,29700,73.7,238.95,225.3,283.62,-20.3,322.03,-29.8,484,202
VL E-Governance,INE03HW01020,19,206.06,-7,-3.4,610102,305.6,20.15,18.9,22.64,-16.1,50.16,-62.1,197.9,18.24
AKI India,INE642Z01026,6.45,55.32,-2,-3.4,198346,89.7,6.51,6.21,7.72,-16.5,9.02,-28.5,16.23,6
Trident Texo,INE071Y01013,242.5,363.65,-13,-3.4,13015,25.7,258,241.1,318.44,-23.8,236.75,2.4,379,146.25
Indosolar,INE866K01015,470.95,1959.33,-69,-3.4,91708,-51.7,481.95,463.15,451.2,4.4,446.64,5.4,725,165.06
SSPDL,INE838C01011,12.07,15.61,-1,-3.4,2391,6.7,13.42,12.07,14.95,-19.3,17.92,-32.6,24,12.07
Raj Packaging,INE639C01013,37.86,17.3,-1,-3.4,625,31150,37.86,37.31,40.99,-7.6,31.44,20.4,45.85,23.99
Neuland Labs,INE794A01010,14527.55,18741.27,-652,-3.4,75803,227.1,15080.8,14409.2,16329.75,-11,13756.17,5.6,19748.4,10060
TCC Concept,INE887D01016,473.5,995.98,-35,-3.4,24198,51.1,506.85,450,515.1,-8.1,503.27,-5.9,688,336
Hind Motors,INE253A01025,19.79,413.27,-15,-3.5,495450,-24.2,20.8,19.52,18.46,7.2,23.77,-16.7,35.83,16.55
Jainex Aamcol,INE280F01019,123.6,27.8,-1,-3.5,3602,150,131.35,123.6,165.81,-25.5,183.7,-32.7,276,118.5
Jackson invest,INE508N01025,.55,15.99,-1,-3.5,358093,-69,.59,.55,.53,3.8,.56,-1.8,.82,.43
VCU Data,INE962O01014,5.58,8.65,0,-3.5,3185,-24.7,5.6,5.58,5.7,-2.1,6.05,-7.8,9.5,5.2
Nibe,INE149O01018,1247,1808.31,-65,-3.5,81345,-80.5,1329.55,1237.1,1162.22,7.3,1337.31,-6.8,2000.55,753.05
Olectra Green,INE260D01016,1197,9825.07,-361,-3.5,325584,-.3,1240.95,1191.5,1330.83,-10.1,1316.5,-9.1,1712.5,973.65
Balaji Telefilm,INE794B01026,102.7,1228.17,-45,-3.5,99782,17.4,107.1,102.5,113.72,-9.7,91.38,12.4,139.99,49.18
Gayatri Sugar,INE622E01023,9.65,62.53,-2,-3.5,209579,22,10.25,9.5,12.47,-22.6,11.54,-16.4,16.69,7.02
Silver Oak,INE870J01019,95,36.01,-1,-3.5,1548,-1.1,100,95,102.46,-7.3,144.35,-34.2,355.4,60.04
Deco-Mica,INE907E01010,62.21,26.13,-1,-3.5,16,-91.9,62.21,62.01,71.95,-13.5,73.67,-15.6,90,56.05
Privi Special,INE959A01019,2639.5,10310.6,-377,-3.5,546789,333,2730.85,2585.05,3038.52,-13.1,2325.87,13.5,3433,1352.15
Quicktouch Tech,INE0K4D01020,39.1,22.6,-1,-3.5,3000,-94.3,41.55,39.1,38.28,2.1,54.78,-28.6,95.95,27.15
MCON Rasayan,INE0O4M01019,61.2,38.58,-1,-3.5,4000,33.3,61.25,61,64.1,-4.5,112.78,-45.7,200,53.4
Methodhub Soft,INE0QZR01017,131.9,248.67,-9,-3.5,87000,-62.2,137,131,151.42,-12.9,151.42,-12.9,171.95,131
Anlon Health,INE0Y8W01017,145.4,772.82,-28,-3.5,113425,-20.2,151.75,145.4,142.86,1.8,135.89,7,172,86.98
Unified Data,INE1ABX01018,360,723.24,-26,-3.5,8800,-26.7,369.5,360,401.65,-10.4,362.84,-.8,495,272.5
Rossell Techsys,INE0OJW01016,610,2299.49,-84,-3.5,67417,22,635,604,675.65,-9.7,506.74,20.4,839.35,231.5
Gayatri Highway,INE287Z01012,2.75,65.9,-2,-3.5,382610,-49.7,2.78,2.71,3.37,-18.4,2.11,30.3,4.76,.74
Containerway In,INE319U01022,20.52,13.41,0,-3.5,344,-96.1,22,20.52,22.65,-9.4,36.94,-44.5,70.21,18.68
Manomay,INE784W01015,189.9,342.74,-12,-3.5,14458,64,199.7,189.05,218.15,-12.9,189.15,.4,279.6,146.3
Tapi Fruit Pro,INE0M7001010,65.6,25.67,-1,-3.5,1500,-80,65.65,65.6,84.36,-22.2,89.69,-26.9,112.95,60.65
Systango Techno,INE0O7R01011,302.05,443.07,-16,-3.5,19600,22.5,313.75,301.1,305.54,-1.1,249.77,20.9,411,192.25
Yogi Infra ,INE429B01011,7.67,12.92,0,-3.5,8856,3750.4,8.2,7.64,9.22,-16.8,11.16,-31.3,17.69,7
Rico Auto Ind,INE209B01025,127.05,1718.99,-62,-3.5,5165051,38.3,133.5,125.35,106.41,19.4,84.73,49.9,142.3,49.5
Elecon Engg,INE205B01031,480.3,10777.93,-390,-3.5,498202,-78.6,500.45,477,514.12,-6.6,550,-12.7,716.55,348.05
Godfrey Phillip,INE260B01028,2180.85,34021.26,-1282,-3.6,1029654,8.1,2277.8,2170,2923.99,-25.4,2717.06,-19.7,3945,1371.67
VB Desai Fin,INE848D01018,24.85,11.28,0,-3.6,18,-96.3,25.69,24.02,25.12,-1.1,29.87,-16.8,44.64,20.99
Sibar Auto ,INE441C01014,8.5,14.05,-1,-3.6,7652,136.5,8.95,8.3,9,-5.6,10.13,-16.1,13.52,7.75
Dredging Corpn,INE506A01018,934.7,2617.16,-99,-3.6,181567,-27.2,977.25,931,844.75,10.6,700.41,33.5,1070.65,494.75
Kesar Petro,INE133C01033,24.11,233.14,-9,-3.6,73529,79.7,25.7,24.01,27.17,-11.3,27.03,-10.8,35,19.5
Mittal Life,INE997Y01027,1.07,47.5,-2,-3.6,1513149,57.3,1.12,1.05,1.35,-20.7,1.66,-35.5,2.5,1.05
Auro Impex,INE0NUL01018,38,46.36,-2,-3.6,1600,0,38,38,44.35,-14.3,54.87,-30.7,80.25,35.75
Agro Phos India,INE740V01019,39.21,79.49,-3,-3.6,68011,59.6,40.61,39.2,40.38,-2.9,37.31,5.1,47.6,27.2
KRN Heat Ex Ref,INE0Q3J01015,730.3,4539.3,-171,-3.6,278061,36.6,760.35,727.45,792.19,-7.8,826.18,-11.6,1011.6,675.8
GHCL Textiles,INE0PA801013,74.22,709.54,-27,-3.6,183796,161.2,76.45,74.22,75.76,-2,82.77,-10.3,99.65,65.9
KIMS,INE967H01025,629.35,25174,-946,-3.6,677667,-1.6,666.15,625.3,681.64,-7.7,667.72,-5.7,798,474.55
Xelpmoc Design,INE01P501012,129.95,190.1,-7,-3.6,3080,-26.9,129.95,128.6,131.53,-1.2,109.08,19.1,165,78.5
Riddhi Corp,INE325X01015,74.64,88.58,-3,-3.6,2591,-64.9,75.8,72.83,68.55,8.9,66.43,12.4,83,56.21
Creative Castin,INE146E01015,535,69.55,-3,-3.6,19,-86.2,552.35,535,580.88,-7.9,612.51,-12.7,825,481.1
United Polyfab,INE368U01029,28.23,647.92,-24,-3.6,144921,51.7,30.62,27.81,37.11,-23.9,26.27,7.5,51.16,11.9
Parin Enterpris,INE00U801010,563,625.94,-23,-3.6,4000,-30.4,580,560,570.32,-1.3,439.53,28.1,610,311.65
Maestros Elect,INE318N01011,118.45,65.27,-2,-3.6,4079,-53.9,122.85,116,129.11,-8.3,151.66,-21.9,240,106.5
Ganga Papers ,INE278O01015,80.55,86.9,-3,-3.6,5,-58.3,80.55,80.55,86.21,-6.6,96.09,-16.2,113.5,75.13
Antelopus Selan,INE818A01017,381.55,579.96,-22,-3.6,99942,200.3,395.95,380.1,466.95,-18.3,568.35,-32.9,865,363.65
Panjon,INE744D01019,17.02,27.76,-1,-3.6,7509,110.6,17.6,17,17.37,-2,19.47,-12.6,27.97,16.1
Shree Raj Synt,INE796C01011,13,36.41,-1,-3.7,1803,142.7,13.4,12.95,13.83,-6,14.32,-9.2,20.28,9.15
Vardhman Poly,INE835A01029,5.95,211.8,-8,-3.7,555158,13.2,6.36,5.91,7.04,-15.5,9.96,-40.3,15.3,5.51
Chartered Cap,INE953B01010,260,78.3,-3,-3.7,367,2193.8,260,256.5,317.79,-18.2,271.3,-4.2,439,200.05
Nagpur Power,INE099E01016,148.95,195.06,-8,-3.7,13719,-49.6,156,147,100.36,48.4,113.23,31.5,173.95,80.16
Wakefit Innovat,INE0E7301029,168.55,5508.69,-211,-3.7,3213481,91.9,174.75,166.1,185.51,-9.1,185.51,-9.1,203.7,166.1
Telge Projects,INE0SRP01014,104,101.82,-4,-3.7,9600,-61.9,105.05,104,111.18,-6.5,111.11,-6.4,128.4,101
Sayaji Pune,INE07G501017,779.9,237.6,-9,-3.7,45,164.7,824,768.3,806.38,-3.3,805.26,-3.1,1100,651
Waa Solar,INE799N01012,66.15,87.76,-3,-3.7,12000,-53.1,68.7,65.12,57.86,14.3,72.4,-8.6,119.7,40.9
Shree Ganes Rem,INE414Y01015,444.9,571.4,-22,-3.7,7085,293.4,472,442,468.05,-4.9,605.97,-26.6,950,418
Pricol,INE726V01018,653.15,7961.9,-302,-3.7,395344,-36.3,678.35,651.7,598.45,9.1,495.22,31.9,694.95,381.5
Baba Arts,INE893A01036,9.2,48.3,-2,-3.7,54821,-38.8,9.9,9.18,7.51,22.5,8.79,4.7,12.98,6.01
Wallfort Finan,INE121B01014,82,79.44,-3,-3.7,977,177.6,85.45,81,94.98,-13.7,115.25,-28.9,219.75,75
GACM Tech,INE224E01036,.52,67.21,-3,-3.7,6513078,-41.5,.55,.52,.61,-14.8,.7,-25.7,1.21,.46
Camex,INE198C01010,34.29,35.01,-1,-3.7,3006,163.2,36.89,33.5,35.19,-2.6,39.74,-13.7,61.84,29.2
TVS Srichakra,INE421C01016,4269.3,3270.28,-124,-3.7,4095,-29.9,4450,4247.3,4266.26,.1,3289.42,29.8,4787.8,2429.55
Triton Val,INE440G01017,2952.1,354.4,-14,-3.7,381,88.6,3063.95,2952.05,2960.94,-.3,3137.97,-5.9,5345.05,2522
IFB Ind,INE559A01017,1531.75,6323.06,-244,-3.7,18943,1.5,1572.3,1531.3,1704.86,-10.2,1492.28,2.6,2035,1054.2
IG Petro,INE204A01010,382,1176.49,-46,-3.8,25270,69.8,394.65,371,398.44,-4.1,437.71,-12.7,560.25,360.9
KKV Agro Pow,INE239T01016,610,98.42,-4,-3.8,855,400,610,603,553.15,10.3,562.05,8.5,677.27,440.45
Cedaar Textile,INE11J101017,59.6,82.72,-3,-3.8,9000,-62.5,62.05,59.25,80.24,-25.7,97.76,-39,136.3,57.25
Euro Panel,INE505V01016,169.3,414.79,-16,-3.8,15382,268.3,173.1,169.25,193.95,-12.7,208.04,-18.6,254.2,169.25
National Peroxi,INE0PO601011,429.7,246.95,-10,-3.8,6295,-11.4,451.8,426.05,537.62,-20.1,616.97,-30.4,835,426.05
Kalyani Cast,INE0N6U01018,451.1,323.91,-13,-3.8,5000,-67.2,470,451.1,517.52,-12.8,479.61,-5.9,625,351.1
Jet Freight Log,INE982V01025,16.5,76.57,-3,-3.8,95425,456.6,17.3,16.3,15.72,5,14.17,16.4,21.45,10.45
KCD Ind,INE185U01035,7.31,7.31,0,-3.8,62469,486.7,7.99,7.25,9.47,-22.8,8,-8.6,13.51,4.81
GTV Engg,INE910R01024,57,178.06,-7,-3.8,67599,-33.1,59.8,56,64.39,-11.5,62.65,-9,96.22,34.01
Vani Commerci,INE661Q01017,9.83,4.05,0,-3.8,15827,2.9,10.36,9.05,11.34,-13.3,11.44,-14.1,14.95,8.51
SJVN,INE002L01015,84.32,33136.07,-1301,-3.8,21636542,-80.5,87.23,83.6,80.86,4.3,91.44,-7.8,109.65,69.82
Jai Balaji Ind,INE091G01026,72.46,6610.16,-265,-3.8,2703558,-82.9,76.72,71.68,77.8,-6.9,110.37,-34.3,183.97,53
Yuvraaj Hyge,INE139D01020,10.37,94.01,-4,-3.8,66114,-27.7,10.97,10.12,12.71,-18.4,12.26,-15.4,20.41,5.23
Spacenet Ent,INE970N01027,6.54,34.9,-1,-3.8,510491,46.7,6.86,6.46,8.32,-21.4,7.61,-14.1,13.89,4.78
Om Infra,INE239D01028,91.6,882.14,-35,-3.8,201663,59.9,95.98,91.55,107.89,-15.1,119.59,-23.4,172.45,91.55
Raminfo,INE357B01022,69.31,52.28,-2,-3.8,10220,245.9,73.79,69.23,81.15,-14.6,84.53,-18,129,62
Rajnish Retail,INE786J01033,4.83,75.71,-3,-3.8,424803,227.2,5.08,4.62,6.4,-24.5,7.56,-36.1,17.08,4.27
Euro Leder,INE940E01011,19,7.43,0,-3.8,897,218.1,19.75,18.01,20.83,-8.8,21.44,-11.4,28.27,17.99
Ansal Buildwell,INE030C01015,124.1,91.63,-4,-3.8,4261,-39.9,135,124.1,115.05,7.9,119.95,3.5,167.8,95.4
Chordia Food,INE975C01011,77,31.03,-1,-3.8,10,-16.7,77,77,76.53,.6,79.77,-3.5,93,62.35
Bombay Cycle ,INE691K01017,1731,69.24,-3,-3.8,42,250,1799.85,1731,1798.19,-3.7,1866.82,-7.3,2593.95,1521.2
Whirlpool,INE716A01013,878.55,11146.16,-455,-3.9,501445,-14.8,915.7,876.4,1123.15,-21.8,1217.03,-27.8,1888,876.4
Moving Media,INE0XM301010,49,92.15,-4,-3.9,4000,100,49,49,56.47,-13.2,64.33,-23.8,84.45,44.5
Net Avenue Tech,INE518X01015,3.65,7.83,0,-3.9,120000,114.3,3.75,3.65,3.91,-6.6,6.24,-41.5,11.25,3.05
Ameya Precision,INE0KT901015,97.05,72.79,-3,-3.9,1000,-66.7,97.05,97.05,101.06,-4,106.76,-9.1,127.25,91.9
Swasth Foodtech,INE0TIR01017,25,14.64,-1,-3.9,4800,0,25,22.7,29.58,-15.5,33.05,-24.4,94,22.7
Aztec Fluids Ma,INE0SCB01016,101,137.36,-6,-3.9,8000,0,102,101,111.05,-9,92.99,8.6,128,70
Billwin Indust,INE0CRS01012,30.6,13.04,-1,-3.9,24000,-20,30.6,28.2,29.87,2.4,32.32,-5.3,42.8,23
Bharat Wire ,INE316L01019,180.7,1239.32,-50,-3.9,120844,-71.6,187.65,180.2,184.44,-2,184.2,-1.9,248.7,122.4
RGF Cap Mkt,INE684D01025,.98,14.7,-1,-3.9,111294,-51,1.02,.98,.74,32.4,.64,53.1,1.02,.45
Elitecon Intl,INE669R01026,91.43,14615.09,-593,-3.9,374874,-10.7,95.14,91.01,123.74,-26.1,104.14,-12.2,422.65,11
Vinayak Poly,INE581M01016,26.9,8.29,0,-3.9,4212,11934.3,26.9,24.34,28.93,-7,31.17,-13.7,41.88,22.25
Tarmat,INE924H01018,49.01,104.46,-4,-3.9,23926,144.9,50.01,49.01,52.56,-6.8,55.12,-11.1,80.9,45.03
Shr Rama Multi,INE879A01019,62.73,837.24,-34,-3.9,336756,39.7,67.27,61.07,56.92,10.2,46.17,35.9,71.55,30.9
SBEC Sugar,INE948G01019,31.7,151.06,-6,-3.9,4,-99.1,31.7,31.7,32.64,-2.9,41.42,-23.5,65.47,30.1
Cosmo Ferrites,INE124B01018,154.3,185.62,-8,-3.9,1102,36.6,160.55,153.3,184.41,-16.3,240.95,-36,368.05,136
3M India,INE470A01017,34911.65,39328.32,-1575,-3.9,4755,42.2,36199.9,34911.65,33751.63,3.4,30407.75,14.8,37384.85,25714.35
Shristi Infra,INE472C01027,31.8,70.6,-3,-3.9,5,400,32,31.8,31.9,-.3,36.66,-13.3,48.6,27.5
Spright Agro,INE179O01031,.73,78.22,-3,-3.9,11169171,-16.8,.76,.73,.76,-3.9,3.2,-77.2,14.64,.52
Bharat Gears,INE561C01019,109.65,168.37,-7,-4,49282,-56.7,115.15,109.05,109.33,.3,93.08,17.8,154.35,65
Simplex Cast,INE658D01011,464.15,284.58,-12,-4,9982,33,491.7,460.05,509.94,-9,355.25,30.7,623.5,189.85
KIC Metaliks,INE434C01027,27,95.84,-4,-4,7340,-52.5,28,26.56,28.75,-6.1,33.64,-19.7,48.05,25.5
Incap,INE437C01012,75.11,38.55,-2,-4,624,62.9,78.25,75,93.05,-19.3,93.09,-19.3,160.99,70
Viaz Tyres,INE0MO401019,65,79.63,-3,-4,6000,200,67.65,65,77.52,-16.2,68.79,-5.5,99.55,49.3
Tembo Global,INE869Y01010,599.65,939.63,-39,-4,259429,-67.8,629.95,593.6,688.9,-13,581.7,3.1,881.95,386
Concord Control,INE0N0J01014,2660,2681.49,-111,-4,10200,112.5,2839.7,2622,2190.81,21.4,1312.43,102.7,2840,606.97
Dhruv Consult,INE506Z01015,46.08,73.22,-3,-4,28364,321,47.99,44.5,49.94,-7.7,72.01,-36,156.65,44.5
CL Educate,INE201M01029,83,450.06,-19,-4,33340,80.1,86.77,82.34,86.45,-4,92.55,-10.3,135.3,69.05
Dilip Buildcon,INE917M01012,455.75,7403.42,-305,-4,301301,82.6,469.2,450.2,470.6,-3.2,470.39,-3.1,587.9,363.45
Mahanagar Gas,INE002S01010,1074.5,10613.91,-447,-4,821678,220.6,1122,1070.05,1203.78,-10.7,1311.03,-18,1586,1070.05
