334,6,Oil Field Drilling,6,5157,3.78,.1,1829,8,43.37,.8,162.83,3.3,-.32,0,-456.53,-8.1,-1577,-23.4,I62200T62390,62220
335,11,Metal Machin-Gen,6,5044,-148.48,-2.9,1319,11,45.19,.9,104.34,2.1,-751.98,-13,586.35,13.2,-81.4,-1.6,I24300T24390,24350
336,4,Paper Contain/Carton,8,4983,-6.62,-.1,1930,3,28.4,.6,-106.64,-2.1,-578.01,-10.4,-683.83,-12.1,-740.07,-12.9,I25100T25190,25150
337,17,Nursing Homes,2,4948,130.45,2.7,1793,18,283.76,6.1,4938,49133.2,4934,34793.8,4050,451,4940,58524.9,I61100T61490,61212
338,12,Power Distribution,1,4923,-19.24,-.4,4124,12,214.61,4.6,281.21,6.1,-25.16,-.5,-395.17,-7.4,713.39,16.9,I52100T52390,52200
339,10,Heat Exchang/Fin Tub,3,4782,-171.35,-3.5,1433,10,84.74,1.8,-345.9,-6.7,-682.33,-12.5,-677.16,-12.4,-384.62,-7.4,I24700T24890,24840
340,15,Pharma Integrated,3,4646,-83.41,-1.8,1838,15,-50.34,-1.1,-212.3,-4.4,-64.63,-1.4,1545,49.8,2440,110.6,I21500T21592,21510
341,20,IT-Integrated,3,4492,-119.04,-2.6,2444,18,135.74,3.1,-189.18,-4,-3377,-42.9,350.05,8.5,-1839,-29.1,I53000T53390,53010
342,4,Indl Rubber Products,4,4233,-122.66,-2.8,1694,4,-148.22,-3.4,-305.04,-6.7,-265.51,-5.9,-474.42,-10.1,-1385,-24.6,I25200T25290,25260
343,7,Battery/Dry cells,6,4020,47.53,1.2,2059,7,79.06,2,158.63,4.1,-249.02,-5.8,2.61,.1,495.92,14.1,I24600T24690,24611
344,2,Writing Instruments,2,4016,1.23,0,984.76,2,160.21,4.2,280.76,7.5,-63.01,-1.5,276.55,7.4,227.79,6,I23400T23510,23420
345,7,Warehousing,9,3995,9.13,.2,1238,9,7.78,.2,54.35,1.4,-876.67,-18,-529.77,-11.7,-1704,-29.9,I62200T62390,62330
346,8,Charter Hire Service,3,3933,-77.31,-1.9,2208,5,-14.52,-.4,294.26,8.1,-558.47,-12.4,1424,56.7,1339,51.6,I62200T62390,62310
347,14,Synthetic Spg,6,3906,11.54,.3,1173,17,58.78,1.5,398.8,11.4,350.19,9.8,-454.07,-10.4,215.34,5.8,I26100T26790,26440
348,8,Consultancy-Gen,11,3901,4.74,.1,1223,9,-16.84,-.4,-448.15,-10.3,-1383,-26.2,-2202,-36.1,221.3,6,I62100T62190,62100
349,6,Film/Serial Prodn,21,3711,-51.89,-1.4,1805,6,-97.74,-2.6,-237.91,-6,-397.87,-9.7,-318.52,-7.9,-434.17,-10.5,I82100T82190,82110
350,8,Railway Electronics,2,3611,9.91,.3,1993,8,209.26,6.2,774.76,27.3,151.34,4.4,-248.49,-6.4,1401,63.4,I24600T24690,24680
351,6,Timber & Allied-Dive,5,3595,-63.95,-1.7,1670,6,-70.61,-1.9,-275.23,-7.1,-503,-12.3,-764.41,-17.5,-565.33,-13.6,I50030T50140,50059
352,13,Maize/Starch Products,6,3578,-35.56,-1,1062,14,34.35,1,136.55,4,-459.21,-11.4,455.7,14.6,-251.42,-6.6,I11200T12390,12220
353,18,Staffing Solution,5,3545,17.14,.5,2116,17,30.45,.9,-44.98,-1.3,-401.23,-10.2,-846.16,-19.3,-2354,-39.9,I61100T61490,61161
354,19,Chemicals-Divers,1,3511,45.21,1.3,885.55,21,21.1,.6,99.31,2.9,107.68,3.2,890.49,34,,,I21100T21490,21390
355,14,Cold Storage,3,3508,-76.56,-2.1,1242,13,-108.34,-3,-389.33,-10,-472.04,-11.9,-405.2,-10.4,700.09,24.9,I11200T12390,12120
356,3,Industrial Gears,1,3503,-68.27,-1.9,1035,3,-113.9,-3.1,-101.63,-2.8,-445.25,-11.3,-413.03,-10.5,-389.64,-10,I24900T25090,24950
357,9,EMS-LED Displays/Light,6,3258,-45.18,-1.4,1388,9,-47.94,-1.4,-425.19,-11.5,-949.06,-22.6,133.08,4.3,-475.67,-12.7,I24600T24690,24602
358,19,Schools/Colleges,2,3141,-12.52,-.4,1294,21,-101.72,-3.1,-65.93,-2.1,1071,51.7,1483,89.4,994.79,46.3,I61100T61490,61114
359,7,Plastic Furniture,6,3127,-.5,0,1187,7,36.12,1.2,-43.1,-1.4,-440.69,-12.4,-807.77,-20.5,-1241,-28.4,I23300T23390,23310
359,12,Finance-General,26,3127,-66.39,-2.1,2500,12,-204.81,-6.1,1787,133.4,1858,146.3,1860,146.8,1542,97.3,I72000T72190,72000
361,4,Welding Prod-Gen,3,3108,-45.59,-1.4,1250,4,-121.38,-3.8,69.84,2.3,162.27,5.5,268.94,9.5,205.63,7.1,I25300T25390,25320
362,13,Auto Seating System,3,3086,-45.18,-1.4,810.63,13,-54.49,-1.7,-118.25,-3.7,-827.02,-21.1,-327.71,-9.6,452.79,17.2,I24200T24290,24231
363,9,Oil Field Integ Serv,2,3065,-23.96,-.8,955.44,11,122.79,4.2,486.52,18.9,158.55,5.5,76.14,2.5,-727.02,-19.2,I62200T62390,62290
364,16,Dental Care,3,2963,19.77,.7,1243,16,-10.5,-.4,2.72,.1,-505.03,-14.6,-1120,-27.4,1138,62.3,I21500T21592,21582
365,15,Ladies Garment,6,2924,7.19,.2,1350,15,104.67,3.7,-107.09,-3.5,-1264,-30.2,-2449,-45.6,-2692,-47.9,I26100T26790,26713
366,7,Fibre Boards,2,2899,-24.91,-.9,1356,8,-23.81,-.8,-112.59,-3.7,-850,-22.7,-733.97,-20.2,-1572,-35.2,I50030T50140,50053
367,2,Personal Safety Prod,4,2896,2.01,.1,656.63,2,86.94,3.1,29.9,1,2043,239.5,2078,253.9,1924,197.9,I23000T23090,23011
368,9,Invest Consultancy,4,2823,-146.73,-4.9,2798,8,-158.65,-5.3,-1110,-28.2,96.03,3.5,672.83,31.3,2721,2655.9,I62100T62190,62160
369,7,Lighting/Fittings,4,2799,-39.75,-1.4,875.69,7,-15.71,-.6,-115.72,-4,-1236,-30.6,-1604,-36.4,-2119,-43.1,I24500T24590,24540
370,20,Computer Training,10,2767,-20.51,-.7,1424,19,14,.5,-146.26,-5,-490.94,-15.1,-976.04,-26.1,-2132,-43.5,I61100T61490,61120
371,10,Oil Field Services,1,2694,-76.8,-2.8,983.73,10,-121.6,-4.3,-66.88,-2.4,-491.2,-15.4,-217.6,-7.5,-905.6,-25.2,I62200T62390,62200
372,20,Constn Contract,5,2670,-59.68,-2.2,862.53,20,21.63,.8,-648.03,-19.5,362.33,15.7,897.65,50.7,615.12,29.9,I51000T51910,51241
373,16,Synthetic Wvg,5,2602,-95.42,-3.5,1254,16,323.76,14.2,131.28,5.3,-532.95,-17,-357.66,-12.1,19.64,.8,I26100T26790,26340
374,21,E-Classes,2,2558,-11.81,-.5,1167,22,178.97,7.5,-197.08,-7.2,-792.62,-23.7,933.77,57.5,932.63,57.4,I61100T61490,61112
375,20,Rubber Chemicals,2,2552,4.21,.2,1684,19,-31.25,-1.2,-376.53,-12.9,-504.25,-16.5,-805.45,-24,-1438,-36,I21100T21490,21280
376,13,SS Flexible Hoses/Tube,1,2544,-44.62,-1.7,839.69,13,6.46,.3,252.82,11,267.04,11.7,-60.14,-2.3,-52.38,-2,I31000T31190,31142
377,3,Import,14,2535,9.83,.4,865.49,3,35.6,1.4,-109.8,-4.2,-496.22,-16.4,158.7,6.7,-544.82,-17.7,I41100T41610,41500
378,8,Interiors-Non-Metal,1,2515,-6.96,-.3,1476,7,-12.07,-.5,-147.54,-5.5,48.28,2,-15.62,-.6,533.64,26.9,I50030T50140,50070
379,5,Air-Cargo,4,2475,-8.49,-.3,1381,4,-45.74,-1.8,121.07,5.1,34.32,1.4,-36.19,-1.4,-747.39,-23.2,I54000T54500,54120
380,17,Blended Spg,9,2450,-26.45,-1.1,798.1,19,3.23,.1,-46.82,-1.9,-271.54,-10,-584.69,-19.3,-343.75,-12.3,I26100T26790,26410
381,21,IT Related-General,1,2447,-49.14,-2,892.73,22,-12.08,-.5,-150.06,-5.8,-381.36,-13.5,-624.57,-20.3,-1200,-32.9,I53000T53390,53300
382,3,Kraft/Paper Board,2,2414,5.79,.2,451.53,4,-173.52,-6.7,-646.81,-21.1,-453.17,-15.8,-2054,-46,2284,1748.9,I23100T23190,23130
383,5,Retreading,7,2413,-18.58,-.8,1006,5,-25.26,-1,-33.59,-1.4,-690,-22.2,-901.08,-27.2,-2033,-45.7,I25200T25290,25220
384,15,Marine Foods,3,2383,-38.63,-1.6,758.64,17,235.73,11,362.31,17.9,796.06,50.2,930.86,64.1,1103,86.1,I11200T12390,11230
385,21,Camphor/Allied,4,2377,-12.4,-.5,894.36,20,-27.5,-1.1,-20.62,-.9,-664.23,-21.8,452.53,23.5,422.14,21.6,I21100T21490,21411
386,18,Texturising,16,2361,-47.88,-2,1408,14,-91.45,-3.7,160.9,7.3,642.74,37.4,1019,75.9,1006,74.3,I26100T26790,26620
387,4,Aluminium/Allied,4,2352,.86,0,685.29,5,200.08,9.3,305.07,14.9,442.85,23.2,1004,74.5,798.21,51.4,I31200T31290,31260
388,17,Bio Vaccines,2,2329,-14.02,-.6,630.11,18,-139.6,-5.7,140.63,6.4,-382.82,-14.1,-299.06,-11.4,-522.98,-18.3,I21500T21592,21551
389,19,Denim Composite Tex,5,2317,-11.46,-.5,887.05,18,-92.91,-3.9,-28.08,-1.2,-87.88,-3.7,249.92,12.1,330.17,16.6,I26100T26790,26150
390,12,Elect Generators,1,2312,-67.94,-2.9,770.56,12,-91.26,-3.8,-142.42,-5.8,-461.37,-16.6,-710.81,-23.5,-440.43,-16,I24300T24390,24331
391,7,Waste Management,5,2286,17.74,.8,1153,7,28.59,1.3,196.22,9.4,-223.13,-8.9,-468.45,-17,-674.78,-22.8,I63000T64990,63020
392,22,Network/V-sats,6,2265,-45.79,-2,957.43,21,46.71,2.1,70.83,3.2,-220.91,-8.9,-10.65,-.5,-48.31,-2.1,I53000T53390,53310
393,6,Glassware,2,2254,-13.68,-.6,773.46,6,13.41,.6,-130.57,-5.5,-476.07,-17.4,-654.42,-22.5,-1255,-35.8,I32500T32790,32630
394,7,Internet,3,2251,-8.36,-.4,572.57,9,10.67,.5,-41.27,-1.8,-324.52,-12.6,-639.29,-22.1,-722.57,-24.3,I53600T53890,53850
395,7,Trading-Dealers-Gen,4,2236,-27.49,-1.2,1238,7,-64.07,-2.8,-66.91,-2.9,-625.1,-21.8,-341.25,-13.2,-323.82,-12.7,I42200T43010,43000
396,3,Pre-cast Concrete ,2,2223,-23.72,-1.1,616.37,3,72.15,3.4,62.85,2.9,298.21,15.5,-202.16,-8.3,326.71,17.2,I50000T50021,50021
397,16,Poultry Products,1,2222,-15.78,-.7,975.42,15,139.35,6.7,348.45,18.6,87.78,4.1,-51.71,-2.3,-251.5,-10.2,I11200T12390,11370
398,11,Oil Field Explorator,2,2202,19.1,.9,2135,7,29.01,1.3,22.8,1,-215.08,-8.9,-211.27,-8.8,-550.84,-20,I62200T62390,62210
399,8,Synthetic Leather,1,2198,49.89,2.3,911.58,8,27.47,1.3,34.28,1.6,-19.34,-.9,-307.89,-12.3,-401.73,-15.5,I23300T23390,23382
400,22,Clubs/Recreation,3,2182,-34.69,-1.6,1320,20,-10.06,-.5,-48.86,-2.2,-329.51,-13.1,-672.7,-23.6,-1116,-33.8,I61100T61490,61340
401,11,Farm Equip/Implement,5,2148,-9.21,-.4,748.56,12,-3.64,-.2,-59.86,-2.7,-298.96,-12.2,-561.49,-20.7,204.62,10.5,I24700T24890,24760
402,9,Furniture-Dom/Office,5,2099,-39.26,-1.8,811.25,9,-31.87,-1.5,-219.29,-9.5,-555.3,-20.9,-539.78,-20.5,-843.55,-28.7,I50030T50140,50054
403,12,Mat Handling-EPC,2,2093,17.22,.8,924.53,11,-67.11,-3.1,50.61,2.5,-120.29,-5.4,-161.08,-7.1,-275.32,-11.6,I24700T24890,24854
404,23,Soft-Travel/Logistic,2,2070,-11.79,-.6,525.62,24,7.3,.4,-28.12,-1.3,-325.12,-13.6,-213.61,-9.4,-403.44,-16.3,I53000T53390,53360
405,8,Tele Cable-Divers ,2,2062,-9.32,-.5,1071,7,4.57,.2,-94.86,-4.4,-90.83,-4.2,-505.08,-19.7,-738.49,-26.4,I53600T53890,53690
406,2,Tea Plant/Process,15,2024,-18.65,-.9,1049,2,-12.22,-.6,31.64,1.6,-66.1,-3.2,23.15,1.2,-242.28,-10.7,I11100T11190,11141
407,3,Mining-Precious,1,1930,75.82,4.1,1464,2,104.18,5.7,253.21,15.1,-191.54,-9,-260.76,-11.9,290.03,17.7,I32300T32390,32310
408,18,Contraceptives,1,1913,221.55,13.1,1235,17,196.76,11.5,118.16,6.6,298.56,18.5,265.28,16.1,162.71,9.3,I21500T21592,21540
409,4,Other Export,4,1898,-24.18,-1.3,680.32,4,32.62,1.7,19.25,1,-368.98,-16.3,-369.79,-16.3,-6609,-77.7,I41100T41610,41300
410,8,Vehicle Rental,4,1875,-5.94,-.3,263.38,9,-3.42,-.2,-185.64,-9,-317.24,-14.5,-556.24,-22.9,-289.91,-13.4,I63000T64990,64070
411,8,DTH,2,1873,11.15,.6,999.86,9,51.1,2.8,16.77,.9,-238.19,-11.3,-396.01,-17.5,-1486,-44.2,I53400T53590,53530
412,13,Pullys,3,1846,32.92,1.8,552.44,13,56.19,3.1,16.17,.9,-202.41,-9.9,-1015,-35.5,761.86,70.3,I24700T24890,24852
413,5,Aluminium Extrusion,5,1838,16.01,.9,695.02,4,51.2,2.9,66.95,3.8,252.61,15.9,1089,145.5,1090,145.6,I31200T31290,31241
414,20,Industrial Fabric,7,1818,9.7,.5,571.47,21,36.56,2.1,-73.42,-3.9,-203.18,-10.1,178.67,10.9,4.7,.3,I26100T26790,26740
415,9,Plastic-Household,3,1786,26.8,1.5,543.77,10,-14.53,-.8,-94.01,-5,-120.64,-6.3,1702,2013.3,1771,11314.6,I23300T23390,23350
416,17,Meat Products,2,1774,-15.19,-.8,484.47,21,7.02,.4,-74.24,-4,202.27,12.9,282.9,19,-208.36,-10.5,I11200T12390,11320
417,18,Dry Fruits,5,1767,90.56,5.4,938.61,16,43.37,2.5,309.13,21.2,228.94,14.9,533.59,43.3,1105,166.9,I11200T12390,12170
418,22,Inorganic Chem-Diver,3,1755,-10.98,-.6,859.89,22,-14.96,-.8,-86.61,-4.7,-562.1,-24.3,-898.09,-33.9,-204.44,-10.4,I21100T21490,21190
419,4,Kraft Paper,7,1718,-.5,0,717.46,3,32.34,1.9,16.29,1,-60.82,-3.4,-114.72,-6.3,-341.24,-16.6,I23100T23190,23131
420,10,Events Management,6,1700,-16.05,-.9,634.34,10,69.08,4.2,99.71,6.2,268.66,18.8,229.76,15.6,-5.29,-.3,I62100T62190,62170
421,9,Dot.Coms,5,1699,-19.23,-1.1,1003,8,-8.1,-.5,-125.21,-6.9,-342.97,-16.8,735.11,76.3,390.85,29.9,I53400T53590,53520
422,10,Cable TV,4,1583,20.27,1.3,427.28,11,46.17,3,32.62,2.1,-116.89,-6.9,-287.12,-15.4,-502.97,-24.1,I53400T53590,53540
423,14,CR SS Sections,2,1565,18.52,1.2,604.46,14,-1.5,-.1,-78.46,-4.8,24.89,1.6,-479.39,-23.4,-463.21,-22.8,I31000T31190,31152
424,1,Diamond Cut/Polish,11,1538,-45.43,-2.9,492.47,1,19.45,1.3,-63.85,-4,-234.01,-13.2,-290.37,-15.9,-331.87,-17.7,I32400T32490,32430
425,24,Soft Testing Serv,1,1522,-6.98,-.5,440.54,25,25.07,1.7,-101.88,-6.3,-51.6,-3.3,-509.52,-25.1,-574.86,-27.4,I53000T53390,53321
426,5,Packaging Consumable,6,1495,-31.96,-2.1,635.17,5,-8.35,-.6,-70.99,-4.5,-196.54,-11.6,-196.06,-11.6,-158.25,-9.6,I25100T25190,25130
427,9,Bank-PSU-Treasury,1,1489,-5.4,-.4,386.02,9,64.8,4.6,-29.89,-2,-281.18,-15.9,-269.12,-15.3,-495.03,-25,I71000T71310,71240
428,23,Testing Labs,5,1462,-28.7,-1.9,661.88,23,-66.22,-4.3,-14.05,-1,134.96,10.2,626.09,74.9,1144,360.6,I61100T61490,61232
429,10,Interior Décor,2,1439,-23.16,-1.6,432.73,10,16.87,1.2,-88.97,-5.8,275.72,23.7,297.59,26.1,,,I50030T50140,50080
430,19,Soya/Derivatives,4,1351,-11.23,-.8,420.38,23,23.47,1.8,-14.51,-1.1,-227.34,-14.4,-263.03,-16.3,-385.6,-22.2,I11200T12390,12213
431,19,Pharma-Vetinary,1,1345,.34,0,622.31,19,.17,0,-57.84,-4.1,-186.3,-12.2,-177.79,-11.7,-675.11,-33.4,I21500T21592,21590
432,23,Zinc Oxide,1,1344,-21.75,-1.6,389.92,24,-17.05,-1.3,-105.8,-7.3,-318.58,-19.2,-458.28,-25.4,-167.72,-11.1,I21100T21490,21101
433,21,Jute Goods,4,1341,-9.37,-.7,392.69,24,-45.33,-3.3,-114.57,-7.9,-261.19,-16.3,-185.84,-12.2,162.66,13.8,I26100T26790,26730
434,6,Non-Ferr-Recycle/Tra,4,1333,3.05,.2,372.12,8,26.2,2,42.08,3.3,-38.29,-2.8,-151.77,-10.2,-206.44,-13.4,I31200T31290,31201
435,20,CMO-Formulations,5,1311,-35.44,-2.6,585.2,20,1.19,.1,-26.1,-2,-97.64,-6.9,-180.98,-12.1,-516.45,-28.3,I21500T21592,21506
436,22,Spg-Divers,3,1310,-20.48,-1.5,466.28,23,-24.45,-1.8,-80.95,-5.8,-96.5,-6.9,-504.2,-27.8,-627.73,-32.4,I26100T26790,26490
437,23,Tex Composite-Divers,3,1275,-14.8,-1.1,383.04,25,-26.18,-2,-60.12,-4.5,11.52,.9,116.91,10.1,-371.74,-22.6,I26100T26790,26190
438,20,Veg/Fruit Processing,5,1260,-5.72,-.5,609.57,19,-12.11,-1,-37.37,-2.9,128.55,11.4,439.66,53.6,497.13,65.2,I11200T12390,12180
439,24,Yarn Trad,2,1257,-12.05,-.9,489.59,22,-28.48,-2.2,-107.94,-7.9,28.72,2.3,317.85,33.8,324.03,34.7,I26100T26790,26401
440,21,Gelatine,4,1217,18.35,1.5,323.26,22,38.63,3.3,27.29,2.3,-28.13,-2.3,-16.48,-1.3,14.68,1.2,I21500T21592,21581
441,10,Tableware/Labware,1,1216,-11.44,-.9,640.57,9,-26.87,-2.2,31.65,2.7,-374.83,-23.6,-861.13,-41.5,-928.7,-43.3,I23300T23390,23351
442,9,Tele Ancillaries,2,1209,7.59,.6,635.15,8,-22.82,-1.9,200.2,19.8,-29.47,-2.4,166.71,16,331.06,37.7,I53600T53890,53700
443,5,Newprint,6,1208,-6.81,-.6,343.91,6,-3.42,-.3,-17.69,-1.4,-145.57,-10.8,-168.23,-12.2,-23.42,-1.9,I23100T23190,23120
443,6,Packaging-Divers,3,1208,-20.68,-1.7,138.52,10,-34.15,-2.7,-22.58,-1.8,-111.49,-8.5,-22.06,-1.8,-336.3,-21.8,I25100T25190,25190
445,2,Coal Products,3,1183,18.91,1.6,369.98,2,35.55,3.1,95.42,8.8,139.11,13.3,284.92,31.7,48.65,4.3,I32100T32190,32120
446,21,Egg Products,2,1150,3.44,.3,471.57,22,-170.38,-12.9,-83.83,-6.8,171.21,17.5,341.79,42.3,432,60.2,I11200T12390,11330
447,25,Soft/E-Commerce Soln,4,1142,55.23,5.1,561.47,23,116.02,11.3,373.95,48.7,233.7,25.7,350.44,44.3,69.4,6.5,I53000T53390,53203
448,4,Leather/Products,7,1077,19.22,1.8,468.38,4,12.21,1.1,-114.41,-9.6,-159.77,-12.9,-64.46,-5.6,-183.47,-14.6,I22200T22290,22210
449,11,Glass-Float,2,1073,-25.12,-2.3,292.55,11,-30.18,-2.7,-3.9,-.4,33.28,3.2,384.41,55.8,252.27,30.7,I50030T50140,50120
450,8,Retailing-Gen,7,1067,9.53,.9,761.35,8,36.36,3.5,18.49,1.8,-350.33,-24.7,-874.88,-45,-1933,-64.4,I42200T43010,42200
451,24,Organic Chemical,7,1055,41.74,4.1,325.06,25,106.45,11.2,164.55,18.5,426.28,67.8,561.58,113.7,684.54,184.6,I21100T21490,21200
452,22,Aqua Farms,5,1044,11.2,1.1,581.39,20,9.51,.9,63.78,6.5,166.53,19,202.23,24,231.35,28.5,I11200T12390,11210
452,25,Blended Wvg,6,1044,-13.99,-1.3,348.04,28,-12.86,-1.2,-35.96,-3.3,320.57,44.3,235.8,29.2,208.98,25,I26100T26790,26310
454,11,Printer-Job Work,8,1035,-8.91,-.9,559.64,10,-1.79,-.2,205.71,24.8,85.94,9.1,-25.3,-2.4,-61.54,-5.6,I53400T53590,53420
455,23,Cattle Feed,6,1027,6.04,.6,754.98,18,69.32,7.2,33.59,3.4,-47.01,-4.4,35.65,3.6,-90.18,-8.1,I11200T12390,11381
456,7,Extru-Non-Fero-Diver,2,1022,33.52,3.4,351.97,9,87.21,9.3,144.12,16.4,215.92,26.8,375.68,58.2,285.25,38.7,I31200T31290,31249
457,10,EMS-PCBs,3,1019,-17.48,-1.7,423.13,10,8.05,.8,-70.28,-6.5,-18.65,-1.8,89.71,9.7,-670.32,-39.7,I24600T24690,24605
458,24,Agro Food-Gen,6,981.14,-9.44,-1,417.86,24,-10.48,-1.1,78.42,8.7,311.26,46.5,294.21,42.8,78.02,8.6,I11200T12390,12200
459,8,Copper/Allied,2,978.74,46.45,5,468.07,6,98.12,11.1,227.73,30.3,480.54,96.5,546.11,126.2,520.36,113.5,I31200T31290,31270
460,3,Jewellery-Non-Gold,1,972.43,-17.33,-1.8,271.5,4,10.59,1.1,-38.51,-3.8,149.52,18.2,107.35,12.4,-353.78,-26.7,I31300T31390,31330
461,26,Nylon Yarn/Cord,1,968.28,-13.66,-1.4,727.57,20,35.28,3.8,7.97,.8,-89.26,-8.4,-166.83,-14.7,-344.91,-26.3,I26100T26790,26520
462,14,Engineering-Light,4,954.47,64.9,7.3,364.98,14,141.02,17.3,79.34,9.1,-381.52,-28.6,-399.14,-29.5,-1713,-64.2,I24700T24890,24720
463,15,Mech Engg-Divers,1,954.14,-18.68,-1.9,248.08,17,65.73,7.4,101.29,11.9,-41.64,-4.2,-263.58,-21.6,-228.91,-19.3,I24700T24890,24890
464,16,Engineering-Gen,3,938.84,-10.86,-1.1,292.83,15,49.1,5.5,-83.44,-8.2,-113.76,-10.8,-517.55,-35.5,-206.85,-18.1,I24700T24890,24700
465,11,Plastic Sheets,3,931.64,-18.27,-1.9,331.38,11,-80.45,-7.9,288.07,44.8,223.81,31.6,258.83,38.5,36.54,4.1,I23300T23390,23370
466,6,Special/Tissue Paper,2,931.03,-3.53,-.4,268.06,7,14.02,1.5,-31.77,-3.3,-266.77,-22.3,-224.17,-19.4,-724.82,-43.8,I23100T23190,23140
467,11,EMS-Magnetics,2,925.22,-16.98,-1.8,378.03,11,-16.84,-1.8,-19.02,-2,-171.18,-15.6,-214.61,-18.8,-323.91,-25.9,I24600T24690,24603
468,9,Equipment Rental,4,912.08,-11.82,-1.3,285.74,8,-26.49,-2.8,-96.06,-9.5,-37.31,-3.9,-5.52,-.6,207.73,29.5,I63000T64990,64024
469,22,Bio Phar-Intermediat,1,899.83,-3.31,-.4,397.91,21,4.91,.5,592.6,192.9,92.47,11.5,521.39,137.8,282.37,45.7,I21500T21592,21560
470,7,Paper-Gen,9,885.9,29.11,3.4,373.06,5,18.58,2.1,11.96,1.4,-69.22,-7.2,-189.3,-17.6,-346.17,-28.1,I23100T23190,23100
471,27,Manmade Tex-Divers,3,869.05,-3.6,-.4,363.23,27,-14.38,-1.6,11.72,1.4,-102.04,-10.5,-247.01,-22.1,-156.82,-15.3,I26100T26790,26590
472,21,Const-Pipeline,4,860.78,-2.64,-.3,256.5,23,6.84,.8,-11.74,-1.3,-174.87,-16.9,-392.22,-31.3,-624.27,-42,I51000T51910,51130
473,28,Acrylic/Yarn/Lycra,3,829.78,-9.26,-1.1,258.46,30,-73.11,-8.1,-48.71,-5.5,-.94,-.1,-151.55,-15.4,-113.25,-12,I26100T26790,26540
474,22,Const-Gen,1,829,-11.78,-1.4,325.38,21,-26.04,-3,180.69,27.9,71.85,9.5,125.15,17.8,40.95,5.2,I51000T51910,51400
475,15,SS Products,1,823.68,0,0,405.91,15,25.02,3.1,45.79,5.9,55.05,7.2,69.65,9.2,-61.33,-6.9,I31000T31190,31143
476,4,Constn Material-Gen,2,819.69,23.13,2.9,286.5,4,-4.76,-.6,40.95,5.3,-54.86,-6.3,-95.61,-10.4,201.74,32.6,I50000T50021,50000
477,11,Due Diligen/Risk Mgt,1,794.57,-13.1,-1.6,478.02,11,-6.78,-.8,10.83,1.4,-55.98,-6.6,39.5,5.2,-619.52,-43.8,I62100T62190,62183
478,7,Pack-Biodegrade,1,769.06,-6.42,-.8,270.63,7,6.79,.9,2.04,.3,-87.15,-10.2,-161.99,-17.4,-389.47,-33.6,I25100T25190,25180
479,17,Conveyor Belts,3,768.78,10.01,1.3,254.23,16,7.07,.9,-1.78,-.2,-169.8,-18.1,-63.24,-7.6,-69.21,-8.3,I24700T24890,24851
480,4,Wholsal Multi Online,1,767.42,23.4,3.1,236.98,4,14.97,2,6.78,.9,79.99,11.6,46.99,6.5,-452.06,-37.1,I42100T42112,42111
481,25,Food Processing,4,762.32,13.68,1.8,242.55,25,25.07,3.4,-10.81,-1.4,53.75,7.6,356.3,87.8,689.74,950.3,I11200T12390,12100
482,13,Forex/Primary Dealer,5,758.73,6.98,.9,203.77,13,-3.6,-.5,-24.62,-3.1,101.32,15.4,44.11,6.2,-97.92,-11.4,I72000T72190,72160
483,25,Organic Intermediate,1,751.92,-12.19,-1.6,466.87,23,-7.98,-1.1,1.4,.2,-189.87,-20.2,-443.88,-37.1,-87.88,-10.5,I21100T21490,21211
484,8,Electrical Motors,2,748.44,2.76,.4,371.32,8,24.41,3.4,-12.44,-1.6,-136.12,-15.4,-321.5,-30,-554.29,-42.5,I24500T24590,24530
485,29,Knitting/Hosiery,3,746.01,21.12,2.9,193.79,35,-15.72,-2.1,-91.31,-10.9,-199.89,-21.1,389.69,109.4,487.48,188.6,I26100T26790,26350
486,30,Synthetic Spg/Wvg,2,734.55,-16.54,-2.2,372.11,26,-98.3,-11.8,132.51,22,121.68,19.9,23.11,3.2,-6666,-90.1,I26100T26790,26240
487,26,Castor/Derivatives,4,731.44,-1.22,-.2,241.76,26,-7.9,-1.1,-53.64,-6.8,-126.22,-14.7,-125.34,-14.6,-186.1,-20.3,I11200T12390,12212
488,3,Fin Asset Mgnt-Gen,1,728.28,-16.72,-2.2,194.96,3,44.41,6.5,40.83,5.9,-128.71,-15,32.47,4.7,-452.97,-38.3,I72300T72390,72300
489,31,Tex Process-Gen,3,723.59,4.3,.6,223.87,32,2.46,.3,-58.74,-7.5,-23.6,-3.2,-63.06,-8,251.12,53.2,I26100T26790,26600
490,32,Cotton Wvg,2,723.11,-28.1,-3.7,196.49,34,-54.03,-7,-48.29,-6.3,23.98,3.4,-508.56,-41.3,-69.15,-8.7,I26100T26790,26320
491,23,Realty-Urban Infra ,2,707.64,-10.89,-1.5,267.14,22,-14.17,-2,3.36,.5,-33.24,-4.5,111.13,18.6,-697.27,-49.6,I51000T51910,51330
492,8,Metal Foils,4,701.93,43.98,6.7,275.87,6,64.23,10.1,54.4,8.4,79.71,12.8,112.11,19,187.63,36.5,I25100T25190,25160
493,9,Control Panels ,3,681.62,-23.52,-3.3,193.96,9,31.2,4.8,39.19,6.1,36.23,5.6,-63.44,-8.5,-316.97,-31.7,I24500T24590,24501
494,12,Logistics Parks,2,672.21,-22.14,-3.2,208.97,12,-43.93,-6.1,38.78,6.1,-93.3,-12.2,-224.69,-25.1,-277.52,-29.2,I62200T62390,62331
