2292,,2292,Frog Innova,242.18,3.7,1.6,62.73,2623,-3.25,-1.3,-9.42,-3.7,-109.91,-31.2,-123.88,-33.8,-233.39,-49.1,156.9,154.5,2.4,1.6,154.55,156.95,154.55,156.9,4.4,0.688,11,INE385O01018,I53600T53890,53700,Tele Ancillaries,2,,,1041,FROG INNOVATIONS LTD,,FROG,0,10.3,13.6,8.92,12.47,17.6,12.6,0,0,0.04
2293,,2293,Indo US Bio,242.03,-1.8,-0.7,72.2,2491,-11.13,-4.4,-14.64,-5.7,-25.36,-9.5,-71.88,-22.9,-306.69,-55.9,120.7,121.6,-0.9,-0.7,121.6,121.65,117.4,120.5,19.376,2.315,605,INE250Z01010,I11100T11190,11130,Seeds,4,,,1042,INDO US BIO-TECH LTD,541304,INDOUS,0,14.8,14.3,4.64,5.03,26,24,0,0,0.23
2294,,2294,United Nilgiri,241.86,4.2,1.8,121.44,2093,13.02,5.7,19.51,8.8,10.02,4.3,21.31,9.7,-15.54,-6,484.05,475.65,8.4,1.8,478,489.95,466.4,484.05,9.426,4.535,321,INE458F01011,I11100T11190,11141,Tea Plant/Process,3,18,AMALGAMATIONS,1,UNITED NILGIRI TEA ESTATE CO. LTD,,UNITEDTEA,0,10.3,11.9,45.65,52.53,10.6,9.2,30,0.6,0
2295,,2295,Equippp Social,241.14,4.02,1.7,26.28,3299,2.99,1.3,24.64,11.4,6.19,2.6,55.57,29.9,-11.39,-4.5,23.39,23,0.39,1.7,22.99,23.4,22.65,23.33,10.093,0.232,77,INE217G01035,I53000T53390,53330,BPOs/KPOs ,20,,,1043,EQUIPPP SOCIAL IMPACT TECHNOLOGIES LTD,590057,EQUIPPP,0,0,0,-0.03,0,-779.7,0,0,0,-0.01
2296,,2296,Northern Spirit,240.77,-4.25,-1.7,79.53,2402,4.74,2,-7.46,-3,-37.16,-13.4,-96.95,-28.7,-95.9,-28.5,150,152.65,-2.65,-1.7,150.25,152.95,149.2,150.05,9.279,1.4,236,INE01BL01012,I11200T12390,12240,Liquor/Breweries,12,,,1044,NORTHERN SPIRITS LTD,542628,,0,16.6,13.2,10.32,10.46,14.5,14.3,3,0.2,1.38
2297,,2297,Univastu India,240.72,-6.19,-2.5,78.33,2418,-6.98,-2.8,-3.02,-1.2,-26.65,-10,-28.91,-10.7,-75.39,-23.8,66.89,68.61,-1.72,-2.5,68.6,68.95,66.4,66.89,27.887,1.874,356,INE562X01013,I51000T51910,51240,EPC/Turnkey Contract,13,,,1045,UNIVASTU INDIA LTD,,UNIVASTU,0,18.4,26.8,4.08,4.53,16.4,14.8,0,0,0.43
2297,,2297,ITCONS e-Solu,240.72,-3.94,-1.6,97.39,2251,-9.99,-4,-34.74,-12.6,-77.09,-24.3,-44.36,-15.6,-90.67,-27.4,429.95,437,-7.05,-1.6,450,450,420,429.95,13,5.612,39,INE0O6A01019,I61100T61490,61161,Staffing Solution,2,,,1045,ITCONS E-SOLUTIONS LTD,543806,,0,8.8,11.7,5.85,6.75,73.5,63.7,1.5,0,0.18
2299,,2299,BDH Ind,239.47,-0.03,0,120.55,2100,-4.06,-1.7,23.02,10.6,-51.24,-17.6,85.29,55.3,43.15,22,415.95,416,-0.05,0,416,425.35,400.5,415.95,1.852,0.763,33,INE278D01018,I21500T21592,21530,Formulations,46,450,BDH - GOPAKUMAR,1,BDH INDUSTRIES LTD,524828,,0,15.9,19,17.14,18.9,24.3,22,45,1.1,0.14
2300,,2300,Virinchi,239.27,-1.95,-0.8,149.52,1954,5.75,2.5,11.29,5,-48.14,-16.7,16.62,7.5,-25.89,-9.8,23.31,23.5,-0.19,-0.8,23.9,24.35,23.31,23.36,187,4.474,718,INE539B01017,I53000T53390,53200,Software/Service-Gen,19,710,KOMPELLA-SUNSHINE,1,VIRINCHI LTD,532372,VIRINCHI,0,0,6.9,0,5.35,0,4.4,0,0,0.34
2301,,2301,Vikas Ecotech,238.8,0,0,206.37,1772,1.39,0.6,15.27,6.8,-36.09,-13.1,-108.29,-31.2,-174.76,-42.3,1.72,1.72,0,0,1.72,1.73,1.68,1.72,1720,2.949,1755,INE806A01020,I21100T21490,21260,Polymers,6,1753,VIKAS-GARG,2,VIKAS ECOTECH  LTD,530961,VIKASECO,0,1.9,3.3,0.05,0.1,34.4,17.2,0,0,0.05
2302,,2302,Alacrity Sec,238.48,-8.35,-3.4,108.89,2176,8.77,3.8,130.97,121.8,114.11,91.8,104.41,77.9,-87.94,-26.9,51.11,52.9,-1.79,-3.4,53.96,54.5,51.11,51.53,3.562,0.188,85,INE030P01017,I62100T62190,62100,Consultancy-Gen,3,,,1047,ALACRITY SECURITIES LTD,535916,,0,11.9,15.6,2.58,2.68,19.8,19.1,0,0,0.04
2303,,2303,Shree Ajit Pulp,238.11,7.93,3.4,96.7,2256,19.7,9,25.76,12.1,21.11,9.7,64.44,37.1,62.93,35.9,267.1,258.2,8.9,3.4,269,269,267,267.05,0.01,0.003,6,INE185C01017,I23100T23190,23132,Duplex/Corrug Board,1,,,1048,SHREE AJIT PULP AND PAPER LTD,538795,,0,6,8.9,16.64,41.96,16.1,6.4,0,0,1.15
2304,,2304,Sayaji Pune,237.6,-9.05,-3.7,59.52,2659,-0.64,-0.3,-10.7,-4.3,-56.63,-19.2,-18.01,-7,0.24,0.1,779.9,809.6,-29.7,-3.7,824,824,768.3,779.9,0.045,0.035,31,INE07G501017,I61100T61490,61310,Hotels,32,810,SAYAJI-DHANANI,4,SAYAJI HOTELS (PUNE) LTD,544090,,0,25.5,32.8,54.41,64.04,14.3,12.2,0,0,0.03
2305,,2305,Omnitex Ind,237.36,11,4.9,82.03,2376,20.71,9.6,7.83,3.4,33.43,16.4,84.98,55.8,126.55,114.2,561,535,26,4.9,561,561,510.5,561,1.004,0.513,12,INE814D01010,I42100T42112,42100,Wholesale ,38,,,1049,OMNITEX INDUSTRIES (INDIA) LTD,514324,,0,1.2,1.2,3.63,4.39,154.6,127.8,0,0,0
2306,,2306,Eppeltone Engin,236.77,-5.5,-2.3,91.13,2298,-29.54,-11.1,-24.62,-9.4,-10.1,-4.1,-69.39,-22.7,,,182.7,186.95,-4.25,-2.3,187.3,188,181.75,182.7,46,8.543,35,INE11HF01010,I24500T24590,24520,Electrical Equipment,6,,,1050,EPPELTONE ENGINEERS LTD,,EEPL,0,13.4,15.6,8.67,9.91,21.1,18.4,0,0,0.36
2307,,2307,Competent Auto,236.57,-5.09,-2.1,59.33,2664,-5.15,-2.1,-15.73,-6.2,-24.52,-9.4,-32.71,-12.1,-75.66,-24.2,376.8,384.9,-8.1,-2.1,382,382,376.8,379.6,0.367,0.139,18,INE823B01015,I42200T43010,43010,Trading-Auto Dealer,3,,,1051,COMPETENT AUTOMOBILES CO.LTD,531041,,0,8.3,10.3,45.51,84.44,8.3,4.5,0,0,0.77
2308,,2308,Narmada Gel,236.56,15.73,7.1,59.14,2667,27.62,13.2,28.44,13.7,16.64,7.6,8.89,3.9,7.37,3.2,391,365,26,7.1,364.95,399.95,360.25,391,6.388,2.422,212,INE869A01010,I21500T21592,21581,Gelatine,2,6.04,JUMBO,1,NARMADA GELATINES LTD,526739,,0,14.3,18,28.43,31.75,13.8,12.3,100,2.6,0.11
2309,,2309,Shyam Dhani Ind,236.41,-12.39,-5,66.19,2579,-52.05,-18,,,,,,,,,114.45,120.45,-6,-5,114.45,118.7,114.45,114.45,202,23.296,81,INE1CRP01016,I11200T12390,12130,Branded Foods,14,,,1052,SHYAM DHANI INDUSTRIES LTD,,SHYAMDHANI,0,12.5,12.1,3.89,4.57,29.4,25,0,0,0.73
2309,,2309,Trishakti Indus,236.41,-0.24,-0.1,73.03,2479,-1.97,-0.8,1.73,0.7,-21.41,-8.3,13.89,6.2,-34.04,-12.6,144.05,144.2,-0.15,-0.1,147,148.4,142.95,145.7,7.81,1.128,100,INE238C01022,I62100T62190,62120,Brokerage/Commission,18,,,1052,TRISHAKTI INDUSTRIES LTD,531279,,0,11.6,8.8,1.86,2.7,77.5,53.4,0,0,1.25
2311,,2311,Shivashrit Food,236.4,-6.58,-2.7,63.83,2611,-1.1,-0.5,-1.28,-0.5,3.01,1.3,,,,,129.4,133,-3.6,-2.7,133,135,129.15,129.4,13,1.71,13,INE1DLF01018,I11200T12390,12180,Veg/Fruit Processing,3,,,1054,SHIVASHRIT FOODS LTD,,SHIVASHRIT,0,12.6,13.2,6.6,8.8,19.6,14.7,0,0,0.5
2312,,2312,Sugs Lloyds,236.32,-7.43,-3,70.9,2513,-16.71,-6.6,-47.47,-16.7,30.41,14.8,,,,,101.8,105,-3.2,-3,103,104,101.55,101.8,38,3.891,34,INE0XX801016,I51000T51910,51243,EPC/Power Trans & Distri Contract,4,,,1055,SUGS LLOYD LTD,544501,,0,13.8,13.7,7.27,7.43,14,13.7,0,0,0.61
2313,,2313,PG Foils,236.19,26.47,12.6,115.78,2129,27.42,13.1,26.18,12.5,18.57,8.5,-69.12,-22.6,-74.67,-24,200.25,177.8,22.45,12.6,181.9,204.15,181.9,200.25,86.834,16.928,991,INE078D01012,I25100T25190,25160,Metal Foils,2,,,1056,PG FOILS LTD,526747,,0,5.4,6.5,14.33,19.22,14,10.4,0,0,0.22
2314,,2314,Rainbow Found,235.69,6.46,2.8,137.92,2010,-13.34,-5.4,-56.96,-19.5,-177.28,-42.9,-248.68,-51.3,38.16,19.3,47.5,46.2,1.3,2.8,46.16,47.79,46.16,47.59,2.362,0.111,37,INE230F01014,I51000T51910,51390,Real Estate-Divers,34,,,1057,RAINBOW FOUNDATION LTD,531694,,0,10.5,12.6,1.69,1.78,28.1,26.7,0,0,3.31
2315,,2315,India Gelatine,235.46,0.31,0.1,72.88,2480,3.97,1.7,-2.95,-1.2,6.91,3,-21.28,-8.3,-39.61,-14.4,332,331.55,0.45,0.1,330.7,334,330.7,332.1,0.676,0.224,23,INE342D01012,I21500T21592,21581,Gelatine,3,,,1058,INDIA GELATINE & CHEMICALS LTD,531253,,0,11.1,14.4,26.77,35.56,12.4,9.3,50,1.5,0.03
2316,,2316,7NR Retail,235.26,7.28,3.2,209.47,1764,8.4,3.7,8.4,3.7,-16.8,-6.7,-183.16,-43.8,221.37,1593.7,4.2,4.07,0.13,3.2,4.07,4.24,3.95,4.16,32.585,0.134,89,INE413X01027,I42200T43010,42200,Retailing-Gen,2,1813,VAXTEX-GUPTA,1,7NR RETAIL LTD,540615,,0,2.5,3.4,0.01,0.01,420,420,0,0,0.08
2317,,2317,Panasonic Carb,235.2,-0.48,-0.2,86.39,2341,-0.48,-0.2,-0.96,-0.4,0.72,0.3,-16.13,-6.4,-24.82,-9.5,490,491,-1,-0.2,491,492.95,490,491.15,1.289,0.634,45,INE013E01017,I21100T21490,21320,Graphite/Electrodes,4,4085.012,PANASONIC-JAPAN,1,PANASONIC CARBON INDIA CO. LTD,508941,,0,12.3,16.5,44.05,45.46,11.1,10.8,0,0,0
2318,,2318,Zee Learn,235.11,3.58,1.5,199.73,1790,2.93,1.3,6.52,2.9,-64.24,-21.5,-74.68,-24.1,-14.68,-5.9,7.21,7.1,0.11,1.5,7.24,7.29,7.04,7.15,446,3.2,1192,INE565L01011,I61100T61490,61114,Schools/Colleges,2,117,ESSEL-GOEL,6,ZEE LEARN LTD,533287,ZEELEARN,0,21.2,18.4,1.19,1.94,6.1,3.7,0,0,-0.02
2319,,2319,Riddhi Steel,235.03,11.19,5,60.71,2646,27.77,13.4,89.12,61.1,164.56,233.5,146.95,166.8,131.4,126.8,283.5,270,13.5,5,280,283.5,280,283.5,3,0.845,2,INE367U01013,I31000T31190,31140,Steel Tubes/Pipes,22,,,1059,RIDDHI STEEL AND TUBE LTD,540082,,0,12.2,11.3,9.15,12.84,31,22.1,0,0,1.91
2320,,2320,DJ Mediaprint,234.95,-3.64,-1.5,102.53,2218,8.54,3.8,215.49,1107.3,203.99,658.9,198.63,546.9,180.28,329.8,72.33,73.45,-1.12,-1.5,72.6,72.6,70.56,71.12,52.209,3.761,746,INE0B1K01014,I53400T53590,53420,Printer-Job Work,2,,,1060,DJ MEDIAPRINT & LOGISTICS LTD,543193,DJML,0,10.8,13.1,2.12,3.98,34.1,18.2,0,0,0.47
2321,,2321,Flywings Simula,234.7,-3.7,-1.6,94.19,2279,-1.72,-0.7,,,,,,,,,219,222.45,-3.45,-1.6,224.9,227.25,216,219,68.4,15.032,56,INE0SQZ01015,I61100T61490,61150,Training Schools,3,,,1061,FLYWINGS SIMULATOR TRAINING CENTRE LTD,,FWSTC,0,13.3,16.3,10.19,10.74,21.5,20.4,0,0,0.22
2322,,2322,Anya Polytech,234.6,0.6,0.3,81.17,2387,-10.2,-4.2,-40.8,-14.8,-51,-17.9,-87.6,-27.2,19.8,9.2,19.55,19.5,0.05,0.3,19.95,20.8,19.55,19.55,45,0.906,9,INE0SI601032,I21100T21490,21230,Fertilizers,22,,,1062,ANYA POLYTECH & FERTILIZERS LTD,,ANYA,0,23.7,17.3,0.8,1.03,24.4,19,0,0,0.55
2323,,2323,Kotyark Indust,234.06,-7.19,-3,75.69,2448,-17.42,-6.9,-41.11,-14.9,-75.34,-24.4,-27.1,-10.4,-536.31,-69.6,227.7,234.7,-7,-3,234.7,234.7,225.45,227.7,4.1,0.95,29,INE0J0B01017,I12400T12490,12430,Biofuel/Ethanol,3,,,1063,KOTYARK INDUSTRIES LTD,,KOTYARK,0,15.4,17.5,21.53,29.54,10.6,7.7,0,0,0.44
2324,,2324,Regency Fincorp,233.75,2.29,1,192.66,1812,13.34,6.1,8.75,3.9,32.36,16.1,93.69,66.9,54.54,30.4,33.65,33.32,0.33,1,33.32,34.24,32,33.65,45.459,1.502,246,INE964R01013,I72000T72190,72130,NBFC-Investment,35,,,1064,REGENCY FINCORP LTD,540175,,0,8.3,10.6,1.45,1.58,23.2,21.3,0,0,0.78
2325,,2325,Waaree Tech,233.72,-6.41,-2.7,96.29,2259,-10.5,-4.3,-19.22,-7.6,-76.4,-24.6,-88.89,-27.6,-271.41,-53.7,217.05,223,-5.95,-2.7,222.5,223,217.05,217.75,8.225,1.798,44,INE725P01012,I25100T25190,25100,Packaging-Gen,1,1797,WAAREE-DOSHI,3,WAAREE TECHNOLOGIES LTD,539337,,0,0,0,-5.25,-3.21,-41.3,-67.6,0,0,-0.07
2326,,2326,DRC Systems,233.69,-2.41,-1,181.74,1844,11.63,5.2,1.74,0.8,-43.32,-15.6,-17.72,-7,-148.75,-38.9,17.48,17.66,-0.18,-1,18.5,18.5,17.48,17.71,94.826,1.68,394,INE03RS01027,I53000T53390,53290,Software-Divers ,6,1830,INFIBEAM-MEHTA,2,DRC SYSTEMS INDIA LTD,543268,DRCSYSTEMS,0,23.9,26.6,1.15,1.52,15.2,11.5,0,0,0.01
2327,,2327,Indian Wood Pro,233.68,-0.64,-0.3,67.49,2554,-7.04,-2.9,-14.85,-6,-64.44,-21.6,-38.71,-14.2,-92.78,-28.4,36.52,36.62,-0.1,-0.3,36.1,37.4,36.1,36.38,10.45,0.382,122,INE586E01020,I50030T50140,50050,Timber & Allied,1,1705,IWP-MOHTA,1,INDIAN WOOD PRODUCTS COMPANY LTD,540954,,0,0.7,2.7,0.4,0.85,91.3,43,7.5,0.4,0.21
2328,,2328,Suraj Prod,233.64,-13.74,-5.6,61.45,2635,-12.2,-5,-51.25,-18,-182.29,-43.8,-86.13,-26.9,-306.21,-56.7,204.95,217,-12.05,-5.6,215,218.85,202.05,204.45,4.826,0.998,148,INE069E01019,I31000T31190,31160,Steel TMT/Wire/Rod,14,,,1065,SURAJ PRODUCTS LTD,518075,,0,22.2,25,25.43,33.49,8.1,6.1,21,1,0.31
2329,,2329,Cords Cable Ind,233.61,-5.36,-2.2,112.46,2152,-4.84,-2,-12.15,-4.9,8.92,4,-23.27,-9.1,-20.29,-8,180.7,184.85,-4.15,-2.2,184.85,187.5,180.45,180.7,26.21,4.766,1561,INE792I01017,I52100T52390,52310,Power Cables/Conduct,12,,,1066,CORDS CABLE INDUSTRIES LTD,532941,CORDSCABLE,0,6,15.6,7.79,13.87,23.2,13,10,0.6,0.46
2330,,2330,Laxmipati Engg,233.53,13.03,5.9,64.31,2601,33.07,16.5,32.24,16,-2.47,-1,42.59,22.3,,,406,383.35,22.65,5.9,421,421.65,392.05,403,13,5.371,24,INE920P01019,I24700T24890,24810,Ship Build/Breaking,5,,,1067,LAXMIPATI ENGINEERING WORKS LTD,537669,,0,8.7,9.7,1.43,3.75,283.9,108.3,0,0,-0.05
2331,,2331,Panasonic Energ,233.29,-1.31,-0.6,97.84,2247,9.98,4.5,-9.26,-3.8,-35.59,-13.2,-61.24,-20.8,-104.36,-30.9,311.05,312.8,-1.75,-0.6,305.65,322.8,305.6,314.25,2.389,0.752,113,INE795A01017,I24600T24690,24611,Battery/Dry cells,5,4085.012,PANASONIC-JAPAN,2,PANASONIC ENERGY INDIA CO. LTD,504093,,0,7.9,13.2,11.29,16.18,27.6,19.2,94.2,3,0
2332,,2332,Kesar Petro,233.14,-8.61,-3.6,84.28,2356,-8.61,-3.6,1.06,0.5,-58.22,-20,-6.1,-2.5,-38.49,-14.2,24.11,25,-0.89,-3.6,25.47,25.7,24.01,24.14,73.529,1.811,207,INE133C01033,I21100T21490,21400,Industrial Chem-Gen,7,,,1068,KESAR PETROPRODUCTS LTD,524174,,0,4,3.4,0.52,0.89,46.4,27.1,0,0,0.5
2333,,2333,Transchem,233.05,-4.71,-2,101.49,2222,13.32,6.1,83.59,55.9,157.77,209.6,182.99,365.5,173.07,288.5,190.4,194.25,-3.85,-2,190.4,190.4,190.4,190.4,5.82,1.108,39,INE019B01010,I72000T72190,72000,Finance-General,2,180.2,KALPATARU-CHORARIA,2,TRANSCHEM LTD,500422,,0,4.8,6.6,3.12,3.17,61,60.1,0,0,0
2334,,2334,Atishay,232.8,1.92,0.8,58.22,2675,19.65,9.2,17.02,7.9,99.87,75.1,73.57,46.2,-7.2,-3,212,210.25,1.75,0.8,207.05,215.95,206.5,212,8.956,1.889,117,INE011R01013,I53000T53390,53201,Soft/E-Governance,7,,,1069,ATISHAY LTD,538713,,0,16.4,21.1,7.25,8.93,29.2,23.7,10,0.5,0.07
2335,,2335,Wardwizard Food,232.71,4.37,1.9,108.63,2178,-14.4,-5.8,1.54,0.7,1.54,0.7,125.74,117.5,115.94,99.3,9.05,8.88,0.17,1.9,8.71,9.05,8.71,9.05,426,3.733,145,INE761D01021,I11200T12390,12190,Multi-Food Products,1,1824,WARDWIZARD-GUPTE,1,WARDWIZARD FOODS AND BEVERAGES LTD,539132,,0,0,0,-0.42,-0.21,-21.6,-43.1,0,0,-0.01
2336,,2336,Earkart,232.37,11,5,99.13,2238,16.98,7.9,-15.2,-6.1,26.96,13.1,,,,,168.95,160.95,8,5,168.95,168.95,168.95,168.95,2,0.338,2,INE1A8F01035,I21500T21592,21584,Medical Devices,1,,,1070,EARKART LTD,544549,,0,10.6,13.5,4.96,5.23,34.1,32.3,0,0,0.08
2337,,2337,Niraj Cem,231.43,0.11,0,173.83,1866,-10.33,-4.3,16.53,7.7,31.44,15.7,1.87,0.8,-62.15,-21.2,38.77,38.75,0.02,0.1,38.93,38.99,38.05,38.77,194,7.46,1035,INE368I01016,I51000T51910,51120,Highway/Road/Bridge,10,,,1071,NIRAJ CEMENT STRUCTURALS LTD,532986,NIRAJ,0,6.3,8.2,2.58,2.96,15,13.1,0,0,0.01
2338,,2338,Sat Kartar Shop,231.21,-6.46,-2.7,84.83,2354,8.42,3.8,-31.49,-12,2.91,1.3,-49.52,-17.6,,,146.85,150.95,-4.1,-2.7,152.05,155,145,146.85,12.8,1.927,15,INE0NB801022,I21500T21592,21550,Bio-Herbal Formul,5,,,1072,SAT KARTAR SHOPPING LTD,,SATKARTAR,0,12.4,17.2,4.04,4.82,36.4,30.5,0,0,0.03
2339,,2339,Generic Engg,231.03,-2.33,-1,130.99,2045,-2.33,-1,-11.61,-4.8,-36.8,-13.7,14.11,6.5,16.23,7.6,43.56,44,-0.44,-1,43.62,43.64,41.79,43.56,111,4.755,1522,INE854S01022,I72000T72190,72000,Finance-General,3,,,1073,GENERIC ENGINEERING CONSTRUCTION AND PROJECTS LTD,539407,GENCON,0,4.2,6.4,2.1,3.61,20.7,12.1,0,0,0.26
2340,,2340,Music Broadcast,230.57,-10.03,-4.2,59.83,2654,0.69,0.3,-4.5,-1.9,-64.65,-21.9,-85.39,-27,-176.3,-43.3,6.67,6.96,-0.29,-4.2,6.82,6.99,6.58,6.67,103,0.699,424,INE919I01024,I53400T53590,53510,TV/Radio,6,1462,JAGRAN - GUPTA,2,MUSIC BROADCAST LTD,540366,RADIOCITY,0,0,0,-0.98,-0.2,-6.8,-33.4,0,0,-0.04
2341,,2341,Sicagen,230.3,-1.7,-0.7,89.52,2307,2.77,1.2,2.18,1,-41.74,-15.3,-61.53,-21.1,-97.58,-29.8,58.2,58.63,-0.43,-0.7,58.41,60.09,58,58.22,4.332,0.253,38,INE176J01011,I42100T42112,42100,Wholesale ,39,214.1,MAC-SPIC,7,SICAGEN INDIA LTD,533014,SICAGEN,0,3.1,5.4,3.78,6.55,15.4,8.9,0,0,73.64
2342,,2342,Ducol Organics,229.73,-1.38,-0.6,97.91,2246,12.36,5.7,-17.52,-7.1,-8.51,-3.6,49.58,27.5,40.71,21.5,158,158.95,-0.95,-0.6,158.95,158.95,157,158,6.4,1.011,7,INE0LZO01015,I21100T21490,21140,Dyes & Pigments,8,,,1074,DUCOL ORGANICS AND COLOURS LTD,,DUCOL,0,7.3,9.4,3.16,4.53,50,34.9,0,0,0.31
2343,,2343,Ajanta Soya,229.38,-1.69,-0.7,120.9,2097,0,0,-3.38,-1.5,-58.67,-20.4,-82.41,-26.4,-224.38,-49.4,28.5,28.71,-0.21,-0.7,29,29,28.37,28.43,20.262,0.577,160,INE601B01023,I11200T12390,12110,Edible Oil,8,1200,AJANTA-GOYAL,1,AJANTA SOYA LTD,519216,,0,3.1,7.1,0.5,0.85,57,33.5,0,0,0
2344,,2344,Kalyani Forge,229.26,1.04,0.5,94.55,2276,-9.28,-3.9,-4.65,-2,-15.75,-6.4,-38.93,-14.5,-29.04,-11.2,630,627.15,2.85,0.5,637.15,637.15,622,630,0.643,0.403,45,INE314G01014,I24200T24290,24250,Auto Casting/Forging,16,181,KALYANI-PUNE,7,KALYANI FORGE LTD,513509,KALYANIFRG,0,8.5,11.4,20.89,41.79,30.2,15.1,40,0.6,0.78
2345,,2345,Bimetal Bearing,229.21,0.28,0.1,57.58,2682,1.62,0.7,-1.44,-0.6,-21.23,-8.5,-17.89,-7.2,-12.88,-5.3,599.25,598.5,0.75,0.1,588.05,600,579.05,599.25,0.33,0.195,32,INE469A01019,I24200T24290,24271,Bearing/Allied,9,18,AMALGAMATIONS,2,BIMETAL BEARINGS LTD,505681,,0,3.7,4.8,21.82,41.08,27.5,14.6,130,2.2,0.02
2346,,2346,Pansari Dev,228.75,-0.45,-0.2,95.94,2264,2.25,1,-313.23,-57.8,-221.73,-49.2,-219.42,-49,-101.05,-30.6,305,305.6,-0.6,-0.2,292.05,306,292.05,305,0.102,0.031,10,INE697V01011,I51000T51910,51310,Realty-Residential,25,,,1075,PANSARI DEVELOPERS LTD,,PANSARI,0,8.7,7.5,15.62,18.25,19.5,16.7,0,0,0.98
2347,,2347,Infinity Infowa,228.45,8.73,4,71.98,2496,32.17,16.4,18.54,8.8,,,,,,,419,403,16,4,403,419.65,401,417.8,12.8,5.264,16,INE16XA01017,I53000T53390,53220,Software-Products,12,,,1076,INFINITY INFOWAY LTD,544567,,0,12.4,16.6,7.69,9.07,54.5,46.2,0,0,0.01
2348,,2348,PIL Italica,228.42,3.76,1.7,114,2142,-7.52,-3.2,-28.2,-11,-91.65,-28.6,-139.36,-37.9,-92.83,-28.9,9.72,9.56,0.16,1.7,9.46,10,9.45,9.6,258,2.499,863,INE600A01035,I23300T23390,23310,Plastic Furniture,3,1326,SAT-DAUD,3,PIL ITALICA LIFESTYLE LTD,500327,PILITA,0,6.6,9.7,0.22,0.33,44.2,29.5,0,0,0.11
2349,,2349,Ok Play ,228.16,-0.87,-0.4,125.9,2069,11.03,5.1,26.7,13.3,-1.16,-0.5,-88.25,-27.9,-233.1,-50.5,7.86,7.89,-0.03,-0.4,7.85,7.99,7.5,7.78,302,2.317,325,INE870B01024,I22000T22090,22030,Toys,1,,,1077,OK PLAY INDIA LTD,526415,,0,2.8,10.8,0.12,0.72,65.5,10.9,0,0,-0.04
2350,,2350,Sattrix Informa,227.94,10.85,5,60.33,2651,57.97,34.1,52.5,29.9,15.64,7.4,132.44,138.7,130.67,134.3,335.2,319.25,15.95,5,335.2,335.2,335.2,335.2,4.5,1.508,6,INE0QUV01010,I53000T53390,53320,Security Product,4,,,1078,SATTRIX INFORMATION SECURITY LTD,544189,,0,11.5,16.1,6.2,8.09,54.1,41.4,0,0,0.05
2351,,2351,Revathi Equipme,227.64,9.45,4.3,82.27,2374,12.81,6,0.62,0.3,-105.23,-31.6,-71.74,-24,-385.94,-62.9,742,711.2,30.8,4.3,741.95,742,741.95,742,0.229,0.166,44,INE0DAB01012,I24300T24390,24352,Drilling Tools,1,90.251,RENAISSANCE (DALMIA-ABHISHEK),1,REVATHI EQUIPMENT INDIA LTD,544246,RVTH,0,30.2,34.6,105.09,109.53,7.1,6.8,0,0,0.29
2352,,2352,Race Eco Chain,227.59,-6.73,-2.9,125.65,2070,-8.21,-3.5,-27.27,-10.7,-132.52,-36.8,-171.63,-43,-342.53,-60.1,138.5,142.6,-4.1,-2.9,138.5,140,137.5,138.1,4.235,0.59,161,INE084Q01012,I42100T42112,42100,Wholesale ,40,1873,PAREEK-BLP,2,RACE ECO CHAIN LTD,537785,RACE,0,7,9.6,0.94,1.59,147.3,87.1,0,0,1.67
2353,,2353,Voler Car,227.33,0.11,0,73.04,2478,-13.26,-5.5,5.63,2.5,-37.89,-14.3,124.09,120.2,,,204,203.9,0.1,0,200.95,204,200.95,204,24,4.891,6,INE241X01014,I63000T64990,64070,Vehicle Rental,3,,,1079,VOLER CAR LTD,,VOLERCAR,0,8.3,13.3,2.83,4.8,72.1,42.5,0,0,-0.01
2354,,2354,Ponni Sugars ,226.95,0.08,0,119.51,2105,2.4,1.1,-10.75,-4.5,-20,-8.1,-59.52,-20.8,-110.82,-32.8,263.9,263.8,0.1,0,264,265.4,263.9,264,5.178,1.37,405,INE838E01017,I11200T12390,12140,Sugar,21,119,ESVIN,3,PONNI SUGARS (ERODE) LTD,532460,PONNIERODE,0,2,3.6,12.33,28.72,21.4,9.2,30,1.1,0
2355,,2355,Kataria Indust,226.62,2.16,1,59.83,2655,13.89,6.5,26.27,13.1,2.8,1.3,-12.38,-5.2,-96.13,-29.8,105.25,104.25,1,1,104.25,107,104.05,105.25,5.4,0.567,9,INE0SVY01018,I31000T31190,31161,Steel Wire-Rope,4,,,1080,KATARIA INDUSTRIES LTD,,KATARIA,0,9.5,14.2,4.45,7.91,23.7,13.3,0,0,0.63
2356,,2356,Affordable Robo,226.61,-6.19,-2.7,119.86,2102,-0.57,-0.3,-17.21,-7.1,-47.24,-17.3,-346.9,-60.5,-413.43,-64.6,201.5,207,-5.5,-2.7,205.25,205.25,201,201.5,23.577,4.781,805,INE692Z01013,I24700T24890,24790,Engineering-Divers,1,,,1081,AFFORDABLE ROBOTIC & AUTOMATION LTD,541402,AFFORDABLE,0,0,0,-9.58,-7.04,-21,-28.6,0,0,0.55
2357,,2357,Gamco,226.54,3.51,1.6,66.67,2568,16.26,7.7,15.93,7.6,6.63,3,14.57,6.9,-67.63,-23,41.95,41.3,0.65,1.6,39.9,43.26,39.9,41.62,48.952,2.026,116,INE890S01026,I72000T72190,72131,Securities Trading,7,,,1082,GAMCO LTD,540097,,0,0,0,-1.98,-2.55,-21.2,-16.5,5,0.2,1.43
